node1,node2
3380125,2353578
3380125,3573311
3380125,1150279
3380125,3157321
3380125,4005108
3380125,3833526
3380125,1607549
3380125,1639169
3380125,1691886
3380125,600166
3380125,803165
3380125,1988074
3380125,1176393
3380125,3535218
3380125,2239404
3380125,1677446
3380125,764319
3380125,3080830
3380125,3472723
3380125,2256190
3380125,2168448
3380125,548668
3380125,1424687
3380125,498492
3380125,252402
3380125,1416847
3380125,1546600
3380125,811735
3380125,2426047
3380125,1551379
3380125,2416521
3380125,1716887
3380125,1641499
3380125,1278658
3380125,2337170
3380125,1694381
3380125,3412127
3380125,3491643
3380125,1352471
3380125,3212758
3380125,3307154
3380125,3474059
3380125,1535387
3380125,2164779
3380125,515777
3380125,2341291
3380125,2301288
3380125,1670875
3380125,1873619
3380125,1677652
3380125,3594614
3380125,2568069
3380125,2605481
3380125,750695
3380125,963042
3380125,3781289
3380125,2459110
3380125,2527876
3380125,2345747
3380125,1893602
3380125,530784
3380125,3655512
3380125,1334557
3380125,1612547
3380125,4082249
3380125,2634975
3380125,2741664
3380125,1782354
3380125,147933
3380125,1143543
3380125,1675614
3380125,2528148
3380125,2839981
3380125,813656
2256190,3710919
2256190,2901813
2256190,2926739
2256190,1533572
2256190,1011917
2256190,3380947
2256190,3380125
2256190,2983812
2256190,1446857
2256190,1904884
2256190,281167
2256190,2936094
2256190,2353578
2256190,3573311
2256190,1150279
2256190,3157321
2256190,4005108
2256190,3833526
2256190,1607549
2256190,1639169
2256190,1691886
2256190,600166
2256190,803165
2256190,1988074
2256190,1176393
2256190,3535218
2256190,2239404
2256190,1677446
2256190,764319
2256190,3080830
2256190,3472723
2256190,2168448
2256190,548668
2256190,1424687
2256190,498492
2256190,252402
2256190,1416847
2256190,1546600
2256190,811735
2256190,2426047
2256190,1551379
2256190,2416521
2256190,1716887
2256190,1641499
2256190,1278658
2256190,2337170
2256190,1694381
2256190,3412127
2256190,3491643
2256190,1352471
2256190,3212758
2256190,3307154
2256190,3474059
2256190,1535387
2256190,2164779
2256190,515777
2256190,2341291
2256190,2301288
2256190,1670875
2256190,1873619
2256190,1677652
2256190,3594614
2256190,2568069
2256190,2605481
2256190,750695
2256190,963042
2256190,3781289
2256190,2459110
2256190,2527876
2256190,2345747
2256190,1893602
2256190,530784
2256190,3655512
2256190,1334557
2256190,1612547
2256190,4082249
2256190,2634975
2256190,2741664
2256190,1782354
2256190,147933
2256190,1143543
2256190,1675614
2256190,2528148
2256190,2839981
2256190,813656
1418199,2681286
1418199,3131114
1418199,460767
1418199,2853657
1418199,3294178
1418199,760485
1418199,2202692
1418199,555394
1418199,562715
1418199,2156211
1418199,416378
1418199,2354775
1418199,1621142
1418199,2637324
1418199,1044894
1418199,2410089
1418199,3383486
1418199,3088032
1418199,3930533
1418199,1286975
1418199,2134915
1418199,968604
1418199,3397609
1418199,529896
1418199,465839
1418199,1944248
1418199,797553
1418199,404040
1418199,1816897
1418199,2197902
1418199,807014
1418199,3850607
1418199,486579
