node,Louvain,size
3985026,392296695,2
1736568,391177959,3
1696578,391146446,13
2205468,392230654,1
495806,391173813,9
2323506,308410814,10
2748553,356566909,7
2692628,337649222,8
859441,391219704,24
859441,391219704,24
4204824,362845584,7
1334071,362842600,8
1040537,340845821,7
2295182,401694124,8
194222,340897379,7
2503081,362816702,4
3710919,359677604,8
2291718,303136051,8
2198784,345093002,5
3937591,356606678,6
4024566,356600152,1
953197,346117336,6
3785445,345007997,5
3271890,294704790,3
1969427,362856806,20
1969427,362856806,20
3624866,356580628,11
4217075,345087104,2
90135,294712019,3
1466512,332439940,6
1252428,363955956,11
1651333,391219704,24
1651333,391219704,24
2634026,392296166,8
3924714,343972131,7
1740159,363874704,9
2373548,391162497,4
2607102,346068071,3
3518677,308309488,20
3518677,308309488,20
2829430,332435424,5
3554836,354430789,1
1054134,339777439,6
961161,346039041,4
1777722,348225745,5
2177839,363968060,22
2177839,363968060,22
2524576,353428378,4
2973671,309405595,2
2310037,392248348,20
2310037,392248348,20
2807751,389084971,5
2681286,362860339,10
2403879,335570962,1
387812,392190126,3
2902891,346033661,1
2815878,350281364,6
2455582,389143343,1
2409441,356518547,3
1313442,308386647,6
3371081,339807175,5
2747215,294666697,6
2141781,391195411,20
2141781,391195411,20
209097,356635080,5
1953092,340898050,3
1733651,356535070,4
1724287,303092963,4
2313493,345094782,3
2252975,337649222,8
2444382,392248348,20
2444382,392248348,20
3537516,338765707,1
3464544,335627170,12
3640995,303148515,4
3455883,338720963,7
3535218,401686965,23
3535218,401686965,23
2042209,352359635,8
2354463,332460814,3
2472366,359710208,6
3172986,294688149,1
3579815,348236099,20
3579815,348236099,20
2777903,294659944,3
3536510,353493926,7
3950008,391146446,13
446342,349200332,1
3930533,362860339,10
2239404,349283557,2
2560098,308309488,20
2560098,308309488,20
3868151,344006580,1
485334,332530954,5
1197308,363892179,6
3302648,348185504,3
4027764,363982040,5
1591204,337716244,1
2056969,359784316,4
3242551,347094664,8
1265366,352448283,10
1120166,359713673,2
1677446,401686965,23
1677446,401686965,23
1461558,354493929,4
1584192,359740090,2
2272743,389076375,20
2272743,389076375,20
1733936,303051356,1
823272,389070741,3
1111415,345011898,2
1811416,353409209,2
1102474,392214822,4
3017160,294771959,8
3102498,332479511,7
2416521,364940793,1
3692613,384864225,6
3583999,392248348,20
3583999,392248348,20
797553,303058067,1
738485,350275099,4
2701551,338751201,5
2508880,348236099,20
2508880,348236099,20
2521618,389076375,20
2521618,389076375,20
2703776,365031036,3
1256342,389092873,8
489005,338750939,1
3422109,348181175,6
3299116,391146446,13
2011480,391195411,20
2011480,391195411,20
2720911,391156148,6
1350344,303051743,6
1322177,392248348,20
1322177,392248348,20
404040,363883150,25
404040,363883150,25
3250488,363975310,1
1634859,389033256,1
1323590,346062348,3
4021325,363968060,22
4021325,363968060,22
2371791,346048897,6
3033973,392215843,9
1047607,332489387,2
1816897,337725360,1
2197902,363883150,25
2197902,363883150,25
2147895,343967229,3
1937821,303143591,9
807014,363883150,25
807014,363883150,25
4084475,359730135,7
3649542,294725426,3
3850607,343943919,3
3351179,347123804,8
1100572,363968060,22
1100572,363968060,22
2896994,353441900,2
1603970,348236099,20
1603970,348236099,20
1037636,303158742,9
1299956,392267991,4
3366629,308305807,5
486579,363883150,25
486579,363883150,25
310749,391142481,6
1178861,391233622,7
1409458,303166186,7
3516859,338793531,1
1634035,364995896,11
875895,401644739,5
2296225,354472204,12
3879787,350308291,2
1603779,348245888,5
2122678,309454040,3
1351047,392299087,13
4199176,391187928,2
3253061,352404976,3
3667773,384898727,3
2161681,339758024,5
19432,392293039,8
292288,362856806,20
292288,362856806,20
1477219,356589876,5
3588594,348216906,3
3836136,347140083,3
2040781,389131784,6
1017237,362860339,10
1730684,346036602,3
1452508,346034421,2
2076042,362849093,4
2189280,303066538,1
2807190,359733207,2
818307,332400750,4
3132367,338757709,6
2210129,344065035,2
3191271,308352203,13
1677652,384927016,8
3594614,391228649,10
3474469,384856696,7
3302330,347081727,5
1817558,384951596,2
1360724,309343779,8
3728682,389031257,9
2932657,340884657,1
3383607,401720751,3
772083,362822460,7
983170,363883150,25
983170,363883150,25
2568069,401686965,23
2568069,401686965,23
3471933,327200221,2
3725044,389125878,3
3933705,364957079,1
1984326,344005341,5
476836,348236099,20
476836,348236099,20
3204752,359673730,3
3070137,352396101,3
1296560,362856806,20
1296560,362856806,20
2726907,354521045,1
387410,347123804,8
719510,401720751,3
819160,303126063,12
3224272,339813814,5
3992262,337649222,8
1770811,348249273,8
1678435,308305547,1
2900949,391219704,24
2900949,391219704,24
138628,363930658,7
3440478,337689580,4
3180484,332460667,3
1037843,356553426,6
3066024,332506767,7
2313557,308309488,20
2313557,308309488,20
3297714,362856806,20
3297714,362856806,20
1753164,347123804,8
2983812,401686965,23
2983812,401686965,23
3435341,338705058,1
2169493,384919997,5
1248453,339778659,5
776969,335656274,8
2102397,389076375,20
2102397,389076375,20
1446857,364916817,3
1770089,347123804,8
2079856,363968060,22
2079856,363968060,22
3849439,354455631,3
1757902,391195411,20
1757902,391195411,20
1904884,401686965,23
1904884,401686965,23
4058592,348236099,20
4058592,348236099,20
3493388,347097482,5
1695217,294683836,4
2915889,340800859,4
4188105,401694495,8
2022553,401686463,6
3227987,294764765,7
1613113,333548146,7
1384688,359771866,4
3798955,346037531,6
3961520,340832571,4
863456,332509531,8
281167,327266384,1
2198422,392255777,4
4184965,363968060,22
4184965,363968060,22
416378,346030280,7
739834,345087104,2
1476083,401696809,5
1752810,356634660,8
3572421,391219704,24
3572421,391219704,24
3820622,337740541,5
1970858,332472885,7
1775098,362856806,20
1775098,362856806,20
2805050,309408335,4
2940310,363975990,12
2936094,365013956,8
2924182,348230812,5
1022581,353489183,2
2354775,343955771,3
2483593,337745297,6
4110512,356528276,1
1209417,350273908,4
2669571,294760011,5
2668927,389080905,4
2385853,347145337,2
1602947,332461906,2
1867702,303039240,9
4088802,392248348,20
4088802,392248348,20
2165739,333501826,6
2736525,363968060,22
2736525,363968060,22
3852958,309461832,5
3374859,356642173,6
385301,346051932,3
605104,354443963,4
4099624,363872715,8
657287,343975667,5
1620345,349230800,3
1969409,352438267,11
2911720,362856806,20
2911720,362856806,20
2732318,350241933,6
548668,308322198,2
2265531,327218239,8
2189092,392248348,20
2189092,392248348,20
1608296,363923514,6
1315971,392248348,20
1315971,392248348,20
2655054,353402679,5
1222388,356638008,1
1815008,340855762,3
2463158,347201569,7
601501,308309488,20
601501,308309488,20
3597375,337701700,6
574159,337662853,3
1255150,389066710,1
1424687,391174741,1
3517520,308309488,20
3517520,308309488,20
3895893,303044386,5
2636409,335673381,11
1702831,343987138,1
3104629,364961663,2
2542968,294704790,3
3154316,391219704,24
3154316,391219704,24
465839,363883150,25
465839,363883150,25
2169669,391219704,24
2169669,391219704,24
4199636,356541389,3
1186329,392188102,3
3626495,354460183,5
3440462,362856806,20
3440462,362856806,20
471511,333523600,6
2658255,349206133,9
2939720,346117896,9
2833337,347201569,7
2996857,332514030,4
1672471,365009652,8
3896312,391162440,2
3515856,309356187,5
1920782,391219704,24
1920782,391219704,24
3212758,354469994,8
1074688,389076375,20
1074688,389076375,20
3338910,362905315,7
3307154,401686965,23
3307154,401686965,23
1545179,339849738,10
2033232,363915938,7
2804043,338721638,3
2384474,392248348,20
2384474,392248348,20
154918,308410814,10
3065942,335550768,8
3420892,333463842,6
4006757,362886909,6
1345883,340872654,5
1315242,349219662,1
607795,333516801,11
613937,353417171,3
3226930,389076375,20
3226930,389076375,20
3802523,327174443,2
3474059,401686965,23
3474059,401686965,23
3388963,346092179,11
2328848,347189403,6
376078,308309488,20
376078,308309488,20
2224147,308309488,20
2224147,308309488,20
269906,392221046,8
3102053,345099868,1
3415362,364989163,2
90793,346047933,5
1535387,348148177,3
2799244,362908684,1
3868127,363904191,4
3902525,352410573,4
3029935,338793454,10
610562,348236099,20
610562,348236099,20
4120075,352326647,6
3140140,384831926,1
1077629,353495177,7
3873263,344029230,1
1732204,392176468,3
1064592,327277824,2
3458246,356645813,2
3291896,337741660,5
113466,335550768,8
1531148,339788567,5
3072170,391128524,3
350207,359716486,8
4207489,392198996,13
1608362,337733235,5
2085829,363976726,3
3787345,401686463,6
2020559,309347345,8
1539851,349205762,7
2260183,340855762,3
2770695,348236099,20
2770695,348236099,20
1130020,362883712,4
1014673,309374748,1
1016,346149457,3
3227943,333451922,2
3891488,392248348,20
3891488,392248348,20
3903747,359788267,12
4143893,364977830,5
1719474,335658462,8
2859748,389076375,20
2859748,389076375,20
4145961,401717586,4
397248,362860339,10
1292855,347080103,9
1992606,332399538,6
3492008,401636323,8
703049,335669642,5
3154501,391195411,20
3154501,391195411,20
119336,392248348,20
119336,392248348,20
2130925,344983880,4
3520289,339856182,5
3615002,389070741,3
1866640,339773427,4
2694855,363945812,6
2646380,345019162,6
3450897,391219704,24
3450897,391219704,24
1063426,346145925,1
396385,362929255,2
186706,309368378,4
1270709,384943561,6
830588,401666503,4
2652795,303065271,1
822659,308296166,1
3370828,347095828,4
1835993,392248348,20
1835993,392248348,20
3414497,391146446,13
3152779,384957749,3
2159115,309360748,6
3451270,333529981,9
2353578,346158434,4
904530,348221089,6
38289,327186610,11
1740361,333556686,9
1798411,356553426,6
3606944,356550061,9
3570271,391219704,24
3570271,391219704,24
3520885,348249628,6
1245930,359770696,7
1621142,392199890,5
2564877,332443148,4
2780600,354537104,4
431849,391219704,24
431849,391219704,24
2998217,362880221,9
4064801,347123804,8
1441514,335663894,6
2083249,337645527,8
3573311,362818958,4
3010801,359763578,4
2380930,384875940,4
2637324,363883150,25
2637324,363883150,25
3506305,384864440,3
4132916,391219704,24
4132916,391219704,24
1010065,353384226,1
1262713,363968060,22
1262713,363968060,22
1069181,327197655,5
652294,338784205,4
1009627,384951076,2
1930700,362842600,8
2828000,391219704,24
2828000,391219704,24
3061519,346040268,13
4202283,391210886,2
1150279,348150165,1
4191711,359788267,12
1254894,389146867,2
1561168,364961663,2
1041739,333474547,3
2259400,391195411,20
2259400,391195411,20
2569250,392283406,4
3395256,392198996,13
3125902,350319942,1
2993669,391246298,3
2942445,364974313,1
2318666,363883150,25
2318666,363883150,25
1320464,392248348,20
1320464,392248348,20
3572766,332443148,4
146207,401655104,2
1555874,352445730,5
1982055,362905116,3
2970299,352349682,8
3397609,363883150,25
3397609,363883150,25
622465,362847637,6
161503,353377201,1
2278734,345108825,8
2329122,363980620,9
1064093,294739015,7
3955290,363975348,4
1155699,345016043,3
2985456,294743044,1
529896,363883150,25
529896,363883150,25
3056130,348231395,5
1786095,359680918,2
3213246,391219704,24
3213246,391219704,24
633081,338780511,3
920332,401683069,4
2155900,389100069,9
810387,364968699,6
1600885,391226064,1
2168448,401686965,23
2168448,401686965,23
2482478,349225130,5
4008610,362909000,10
565884,350304731,2
1253415,389025029,5
3891456,344992482,1
1249687,389129506,8
1156197,401694495,8
1618333,346033239,3
2463803,338720963,7
3147031,339813814,5
608887,348208766,5
1227440,389088270,11
1833014,308285150,3
3498126,347152727,4
3152098,338788035,2
1874742,346092179,11
1034320,294712019,3
3575236,364928905,4
567431,359751569,4
3768071,365012144,2
3048912,391178018,8
3586428,340876841,3
1045311,348245002,5
1000551,401645035,7
3260003,348236099,20
3260003,348236099,20
3569686,389129506,8
1780193,352350162,5
695025,359755633,6
1694381,347199796,8
1494647,335549546,2
3311130,309412933,7
4196034,308309488,20
4196034,308309488,20
2170210,337648337,7
3883065,333576277,10
1089426,332443148,4
170035,335608529,2
3215489,344036443,10
3309688,352453591,1
2853536,348132890,3
3184737,327219046,3
2281760,303123203,4
2822711,391228226,10
3987989,359788267,12
3866996,391195411,20
3866996,391195411,20
4194167,349262135,1
1548797,337675953,6
2610365,401686463,6
2292849,348215661,8
3306791,392168185,1
944181,344014210,6
1648920,309420650,7
2527256,303145927,6
3795516,327223155,5
1231299,345093002,5
1029019,343971332,4
3412127,339794994,7
2963832,363889183,1
1123023,391121543,11
2337936,362856806,20
2337936,362856806,20
2472319,362933278,6
3360075,391195411,20
3360075,391195411,20
1371992,391251007,7
3491643,352450791,5
1352471,294705198,1
1964527,327207696,3
3572554,362856806,20
3572554,362856806,20
3358365,343960480,12
2066572,391179471,11
3772311,337663293,7
1210927,333568333,1
4096903,345056907,6
1448199,354471994,5
1446924,349224892,6
4068752,364928905,4
2497602,346082260,7
1657524,337649222,8
2345747,345087767,1
2800545,359775421,8
2839318,392176606,4
1311665,345096911,3
3917004,352366130,4
1509994,303081641,5
3980682,389035739,5
2442408,389129506,8
3620045,338779839,3
1206319,401634577,7
2479039,345094782,3
3647042,309382791,2
639613,352407515,1
990775,353443174,8
1959553,346069752,5
3106052,401701003,1
2034609,389076177,8
3377736,401673648,2
1073998,359720581,3
2313537,345062941,5
2652682,389076375,20
2652682,389076375,20
1970511,338732802,7
3752149,339845854,13
3661661,389076375,20
3661661,389076375,20
3884230,389103950,6
1981548,359751666,1
3493581,389042636,5
1899468,401732746,9
1937745,364954539,7
3238223,347082750,3
3661490,384902843,6
1756030,349265677,4
2539116,345046240,3
3833566,348137776,1
2095958,392278431,3
1641683,384833524,3
3140722,363883150,25
3140722,363883150,25
2888248,348236099,20
2888248,348236099,20
3817182,389107425,9
20809,401692269,3
3839586,359694898,5
1619550,309345228,12
1033593,362938582,5
1241207,384951596,2
2086812,333460798,2
856102,339844880,2
2007722,303100017,6
715959,363861800,8
2615777,335658544,5
1747504,294682653,7
2853906,389032595,6
3559245,303058274,1
4136730,359783407,6
2898397,327263426,2
4020681,308309488,20
4020681,308309488,20
1562282,356587715,5
1470213,362918972,3
2109313,349222291,1
645685,344052544,5
1947155,391195411,20
1947155,391195411,20
1519101,346162151,5
879806,339844880,2
2189466,392213778,4
3276082,340852908,6
4032000,364982235,7
609083,363878454,8
562715,363883150,25
562715,363883150,25
44735,362917538,4
1413657,309350144,6
3063789,401621653,6
3354167,401636622,7
2156211,333576895,2
1539789,359743803,6
1466364,327283137,1
3410812,362937631,8
1199894,294730072,6
3000409,348194193,6
2301052,294737932,1
1585507,332525573,3
2678771,391228226,10
1300983,294712019,3
1123073,389027134,3
2076008,347168431,6
3873857,364928905,4
3026905,391228226,10
3998412,332441851,11
1016342,401636323,8
3380947,333573007,6
439723,362856806,20
439723,362856806,20
667577,391219704,24
667577,391219704,24
3845414,338795149,2
4116290,363966389,6
3380125,401686965,23
3380125,401686965,23
3209898,308309488,20
3209898,308309488,20
2157060,327252675,1
3680710,350259667,6
3897992,347177589,7
3712031,356624901,9
4138162,352359297,8
3794173,350263083,1
1205597,401645035,7
1695218,340864084,1
2940128,294770269,1
1909642,344051217,7
575605,335599473,2
2429317,347161576,4
2857276,339849738,10
2852691,348180762,2
1379991,308309488,20
1379991,308309488,20
2807416,356543965,6
4149385,353399470,5
2134915,348250828,6
2492199,339787523,3
1252040,346073880,1
1519077,333556686,9
3783737,389076375,20
3783737,389076375,20
3808040,303099038,5
631895,363878153,6
3452410,308309488,20
3452410,308309488,20
4047690,401649993,4
1976217,389130804,10
3472723,389131561,1
3601622,392248348,20
3601622,392248348,20
789111,339781320,5
674095,353370812,2
2789369,338714468,3
3765523,392231249,9
543884,348236099,20
543884,348236099,20
1525679,392247797,2
4111162,344014210,6
3834448,338728755,7
2256190,401686965,23
2256190,401686965,23
3071355,391157142,9
968604,363986522,3
966866,327209270,15
3822037,362856806,20
3822037,362856806,20
208817,348236099,20
208817,348236099,20
3966859,294773056,5
1051481,338796880,4
3838956,356615772,4
951865,309343779,8
1797645,339740583,9
1354976,352407915,1
4005643,346139754,8
1924656,359692184,3
2138710,346102208,1
289186,335553353,7
1894009,347147796,5
3699363,294769447,8
2928881,389137833,5
1298734,354458856,7
2337170,401686965,23
2337170,401686965,23
414992,343943919,3
2967602,335644539,1
991577,345104613,7
2041236,303054151,6
2179819,343998071,2
709975,389025457,6
1611910,332441851,11
1127504,333573793,1
3731831,333507990,7
4087602,359769006,7
1147385,339845854,13
4205695,340855565,6
2354915,362856806,20
2354915,362856806,20
1670546,338777395,3
3554220,346133584,4
2011111,384948265,4
445210,337729327,5
740333,349214524,3
1853223,309378759,9
1062887,391195411,20
1062887,391195411,20
2377626,337701020,5
3108099,303107486,5
2242503,363968060,22
2242503,363968060,22
498078,303049293,2
1418199,363883150,25
1418199,363883150,25
1478794,359768760,2
3263464,352350162,5
2537147,308309488,20
2537147,308309488,20
1419897,345014133,3
1410084,303078485,11
2675596,347108505,3
4160936,350283728,9
1462219,392200008,10
2164779,339820194,2
1321535,347179055,8
3392581,354491770,5
1003621,364957865,4
3717961,392177524,2
3371928,303130016,4
515777,401686965,23
515777,401686965,23
1561419,362860339,10
4169790,348147763,6
3914050,294658139,7
3543543,354437624,7
3360370,308359138,1
2009277,348199812,9
1487948,364987811,1
2672565,332423074,2
2272303,356518621,7
3395894,337653416,6
634462,362854073,4
1475037,389136156,6
1830569,349274659,8
3555128,349283141,5
2097473,359780511,6
2457078,340869569,2
2341291,349285077,1
2294764,391195411,20
2294764,391195411,20
3861050,332523975,2
2168939,340851991,5
2924480,392242051,4
3734332,347103179,8
2433222,391249871,7
3125319,338771063,2
4070446,401640193,6
1824508,363976726,3
3784066,308298213,5
959706,332436471,4
3884095,401655830,1
3607123,327206591,7
4112741,391146446,13
698414,359786275,1
2308498,391219704,24
2308498,391219704,24
3039318,348255474,2
962769,392175170,4
2939319,401694495,8
1443970,346079337,1
2573328,337741051,7
328869,363883150,25
328869,363883150,25
2794476,401683429,6
3521582,392278400,10
1116166,346147982,6
2620149,348236099,20
2620149,348236099,20
4086251,354517483,7
411345,348139199,10
838900,333463842,6
1430093,362810305,3
1365748,339754144,4
3175900,346104375,2
2463908,309425493,3
3024069,389076375,20
3024069,389076375,20
2916560,392266612,4
1641213,401636323,8
2742430,340912491,1
4056056,327224093,7
3938000,359736268,5
1334557,363856796,4
3655642,389076375,20
3655642,389076375,20
1612547,337686797,5
2903977,337771333,7
2333916,339845854,13
1774075,350301260,4
4082423,392251208,4
4082249,347126557,2
1563527,391195411,20
1563527,391195411,20
2008727,332399536,1
2634975,401686965,23
2634975,401686965,23
2551697,389076375,20
2551697,389076375,20
497887,308312537,5
2182996,294709269,7
2538744,363986522,3
2899991,338739404,3
79100,349241941,4
1210173,337771657,2
1822507,338714468,3
1794475,391195411,20
1794475,391195411,20
3836210,365002860,9
554019,348254523,7
1445581,346139754,8
34414,303125964,4
1358876,392198996,13
1268609,327282426,5
3327421,362856806,20
3327421,362856806,20
1060718,363922924,7
1073742,303134962,4
3327776,339837290,8
1851536,327250572,6
2853657,343955771,3
2758571,391137408,4
1275504,345042664,7
3683477,401654403,3
2745594,391126671,3
1606252,308309488,20
1606252,308309488,20
2862948,349251587,5
3774597,389076375,20
3774597,389076375,20
3294178,363883150,25
3294178,363883150,25
2332397,391219704,24
2332397,391219704,24
2929231,335546683,2
1379148,294719226,6
443005,309451837,6
2593804,364996690,2
510942,309393772,1
1275834,354518129,1
303785,362914705,4
3876454,362882041,7
3866857,363968060,22
3866857,363968060,22
1813972,309378184,5
2426317,308305807,5
2926739,338822142,4
3225510,401609089,8
4032818,354429611,1
655369,344054460,5
839295,339758369,1
2191658,401687289,4
2957252,337763419,5
3822898,352403343,7
2748833,354544820,2
2712330,389127772,2
396127,353464376,3
760485,389051988,3
2611561,392283393,4
2202692,389051988,3
3101243,308303433,2
3843193,335555034,5
668409,362846168,3
2702160,359685399,13
377387,363968060,22
377387,363968060,22
3592039,344014210,6
2259654,308410814,10
3385677,340834483,8
3359447,354472760,4
2033469,308309488,20
2033469,308309488,20
3234075,308352203,13
1720267,362856806,20
1720267,362856806,20
1267531,359770749,4
3699969,389062754,5
4183011,335594230,2
1044894,343943919,3
1904227,356636296,4
3872705,333546875,4
1491409,347114918,7
3157321,346139077,2
2751722,346103242,7
4049086,337685362,1
1100867,363883150,25
1100867,363883150,25
4175234,337765330,4
818396,294679268,2
78351,308349314,1
2410089,391220049,8
400259,308338132,4
4092617,348180317,3
1282169,363962273,7
2211924,364973716,4
272508,348129927,7
3901918,364911629,7
1343457,332525573,3
2954965,356642173,6
4005108,363966481,4
3020391,353479084,7
3833526,364924828,1
2153047,362856806,20
2153047,362856806,20
2007114,335663505,3
1607549,348240679,3
2679487,350231721,7
2065410,339769453,7
799032,346147982,6
1639169,401686965,23
1639169,401686965,23
2761390,294711290,1
3708899,327185157,6
3039518,363862737,6
1673735,332400750,4
1181187,392223787,3
2686250,340897221,10
1803850,352323612,4
3457454,337699945,1
2860851,356550061,9
1304454,391219704,24
1304454,391219704,24
979072,353484124,7
1475619,352438267,11
942988,359720967,2
2088938,309443492,6
4039701,333558164,5
554688,348236099,20
554688,348236099,20
910647,350225062,5
1891584,363967923,6
3267083,346074072,1
776712,340854064,7
1636453,401686463,6
1464343,384922776,5
1350039,391195411,20
1350039,391195411,20
2688370,339845854,13
1850375,339747821,6
3153784,359733207,2
2295726,356530516,3
3392182,338795149,2
896840,363968060,22
896840,363968060,22
173116,392175300,1
1961274,346123540,5
1818531,337678952,9
1543728,356530207,5
1504269,363883150,25
1504269,363883150,25
4192625,389076375,20
4192625,389076375,20
1167501,362835047,8
498492,348219559,2
2258367,303107706,4
2107492,339758024,5
252402,401728106,10
3248756,359785003,9
2495692,353390382,3
4192852,389076375,20
4192852,389076375,20
3292009,392216656,1
3725270,349304390,6
4184215,332414103,6
2760409,339777585,3
3345901,384947061,3
1416847,353388643,3
1337188,401610928,8
2865459,389032595,6
3817535,389154253,1
3756727,332509681,2
4231874,309339842,4
3946379,303089477,9
865795,333556686,9
1102566,350266232,4
3305668,340871129,6
474027,359692184,3
1589330,363976112,3
1792830,338777997,2
1776296,359725778,5
1230829,401727891,3
3125431,384849985,1
486901,338697502,7
3496454,389090310,5
384302,363900844,5
4118220,359755610,8
1524988,392248348,20
1524988,392248348,20
3898149,392248348,20
3898149,392248348,20
2026449,335602667,3
4038289,349301481,1
3817771,359790459,4
963042,401686965,23
963042,401686965,23
2662417,332459143,1
3395254,308309488,20
3395254,308309488,20
2836297,327159760,7
3747178,348155008,5
1651872,309371255,3
1954539,384950190,1
1711324,333495022,4
3888581,337700711,1
3072074,401727498,6
1924083,356642173,6
2444711,363968060,22
2444711,363968060,22
3644607,363883150,25
3644607,363883150,25
3781289,346158434,4
589245,294666697,6
3807159,346103075,3
273951,333501826,6
1542970,333523600,6
1327754,347103382,10
3305984,340810470,3
2944548,345069477,5
994644,303105499,1
1799248,384830828,7
2799688,401701232,5
1367553,391195411,20
1367553,391195411,20
353148,308410814,10
2459110,391210242,7
3954111,359789480,5
2574794,391219704,24
2574794,391219704,24
2527876,337642260,1
1993208,364987937,7
3148129,353373048,5
2275138,363878454,8
2643870,384943852,7
2861691,338720501,3
1000886,363968060,22
1000886,363968060,22
3956127,363883150,25
3956127,363883150,25
3269208,335549546,2
1605843,345080903,6
2832859,359757879,4
2745522,363976726,3
3202064,363883150,25
3202064,363883150,25
3089178,363883150,25
3089178,363883150,25
523075,356547977,8
3007431,349263309,3
2954977,363968060,22
2954977,363968060,22
1922709,392197650,6
1413220,335642908,1
770208,335675198,6
3977349,391160000,2
1735994,347089988,5
4153655,356535070,4
598437,303079358,5
2016564,362909000,10
1675614,339824721,8
2930608,339812638,2
2390528,352401410,13
1475873,384871564,9
3469981,359792466,2
2118299,308298213,5
1537921,337678952,9
3743748,384929123,2
1720030,337724523,5
345231,362854948,7
1221101,350224900,4
4125185,303060572,1
1369693,309427826,2
2225089,294722533,7
3413931,332529712,5
1190654,294725964,6
