node,Louvain,Game
3955643,392274009
3953221,401674717
3952803,347090733
3909999,354518222
3200335,344019780
3241424,327263872
3863628,401610696
4106048,401658954
4097528,335569628
4063840,391195222
475509,359741529
461904,332514933
458541,337642602
3644525,350300724
4186416,338740744
231558,294659014
228816,308375397
856102,339844880
129251,354454644
149957,303099325
121454,364911158
765535,364972338
734174,343988429
1026545,363884569
750285,353442630
1010648,348199273
981468,308329236
984288,346056496
1659465,363949000
1595248,364983158
1590593,353370434
956945,309458804
1566188,362840717
1547999,359784148
1530927,347138600
605168,363881024
1387509,337767776
1384486,354462580
2076740,337664002
2054981,346040106
2044223,338770100
2007722,303100017
1128169,353419423
2145980,327192450
2111715,350282027
1351778,350238892
1337082,346108229
1266308,384912599
1324641,346130212
2819512,350330926
2757053,356545581
2743855,303075107
2564588,332402236
2621725,333532888
2690102,340817531
1934866,338716404
1921513,362916008
1886476,309372401
1895295,339786671
1910601,384932532
1799303,309406040
1784886,359686704
1763100,337693451
1747774,294697450
3201098,356521807
3144650,401714214
2299639,349248740
2679228,340825677
3360125,354464732
3375645,384880424
3326243,309340708
3388372,303079289
3290382,359781496
3386117,401633054
3351159,337744338
3904946,354457002
2455757,337661002
3859608,353390089
2407134,327177296
4119142,348190066
3811023,363870046
3061547,392207348
2979322,359704132
62561,335571098
2952117,352380008
2941750,327280118
2926124,344997662
715959,363861800
3669225,349305992
3662788,309384085
3661215,303134180
3611980,354466793
226979,308314690
217561,354542818
4155582,337762730
887959,303090114
4101183,401610851
4077372,389106964
4003889,303051672
1957706,340790900
1944933,346114251
1898045,335554399
1851075,363891842
1847551,359721265
1840383,363961338
380529,391158929
1347534,343965431
644846,350329307
626596,308391601
618493,350248599
2615777,335658544
559262,345020409
579893,347097548
543999,352375171
542574,303085271
1163539,338794413
2493351,294664007
2487692,391198256
2464686,356549871
1143708,354442266
1138575,345089856
1114616,350266498
2429409,391232770
2090385,352404253
2042738,401663019
2040731,309457058
3231664,391184333
3211859,332435034
1973063,346120255
1971777,352387613
3118036,345067793
1041187,350284268
982610,364972550
3549988,340891691
1589899,339742372
3829413,335612643
3755436,384844317
3739402,401613973
1756035,308286364
1747504,294682653
1767585,353439929
86473,401713020
1719408,401627572
2342197,356632768
11613,333510524
2216433,350269644
2237054,352429141
4125196,401620868
2176030,350238892
635566,308315125
625807,384837231
2738808,345077498
3442505,338743910
2869791,337766895
2853906,389032595
1366264,348243513
1393104,333458556
1313924,384849889
1311266,303097171
1142666,384910385
1135271,347082422
1206543,340791172
3930576,309419240
3380597,335616507
3354608,347174185
3862542,335639961
3275259,344023825
3378540,348254626
1820882,352432482
1789051,384933800
1703353,384833828
4056759,389111776
4035045,362836963
1838877,392261387
4001022,303040724
678664,335652228
678631,347120095
195488,344043065
2398394,309461360
2385031,365010377
2288280,363953098
2312719,340889918
2264520,352346347
2518172,401637442
2452122,391129029
2428276,352396371
489847,364975900
465225,340795905
395432,340815030
463957,343956325
1047981,308342679
2928168,309365868
2924429,337708345
2875377,356648355
2844875,332440002
3022845,294683940
3043308,340910234
905700,335614100
832371,346130212
3596641,345024638
3576326,333502322
3623103,391124768
3559245,303058274
3540574,337727690
3500594,294708854
2221485,338819463
2189114,352369998
2188493,344991867
2180862,294737051
2132949,363859519
1677921,333522465
1638193,343965431
1594195,364995866
1571138,389126330
2673038,392193907
2651904,345069517
2546397,353380713
4091391,349258212
4091888,352343752
4105855,343976997
3990200,363930051
3987593,346086160
188945,392181148
3391398,346100091
3379012,350241453
3328945,339844929
2064802,362879877
1982876,294750225
3311556,391142590
3364214,356556058
2812516,364945339
2812510,335551665
2807685,337716712
2768592,350350567
2731099,338765033
656027,339807260
649999,363899642
596373,308395823
4193358,347206823
4136730,359783407
3203696,332492877
3172099,363901621
3152154,345063184
3128064,354537432
3769121,349243678
3744288,401656751
1026088,384847112
1407703,365024893
373565,347168290
330258,332460617
303177,347178760
3874169,391230691
3866240,343975878
3907344,401670453
1812683,346128140
1187487,353422614
1124224,333483408
143609,350332232
777744,344063868
1637790,340900905
2252158,389099120
1601440,392252521
2145782,384844951
2555884,359682142
1119904,349248287
2935892,352393728
2898397,327263426
2981887,391227316
1539334,348225290
1483931,346064075
1442005,359755385
1531905,347130322
2826296,354463801
2820784,327285105
2738844,391135953
2729580,339842013
1964197,352352713
1943283,339781112
1853790,350313347
1326672,363981329
1318185,332401513
1301208,347103297
1320877,364960416
1324672,392233616
3523605,339765755
3470942,401728352
3941575,384898172
3952210,337718460
2118911,363877706
2037714,389137439
518203,401624169
431275,308335320
2675714,348130793
2658374,327200954
2641294,332425589
968434,338819268
904130,339822648
4152719,364950349
4020681,308309488
3120700,346093193
3105437,339749851
2505339,337649785
2452737,363955997
3433059,352454304
3870063,309412507
3837388,362834026
3829841,340807379
3808073,309372401
3229480,327276184
3223135,363965505
1626221,333528316
1051851,308313510
3680629,352360847
3622304,363927183
3601437,350355479
1528889,349219217
1562282,356587715
1560523,392243118
1470213,362918972
2109313,349222291
2102090,356549025
2074772,347144931
2230525,343991284
2195177,333485575
804409,349256206
653208,350288160
645685,344052544
602441,401685790
708860,335671085
2729312,335557245
1189297,340828454
1271341,362883176
1270764,349272833
2658026,347203443
2596841,309415159
2568516,349255760
2989623,352362592
1395407,335626960
3233424,339852661
3136273,309405242
1991108,338820721
1972032,391231911
1943640,327220602
1941045,356600681
1936770,352374379
1907021,356569206
1947155,391195411
3564789,332477687
1832189,303105411
1712772,347157382
228064,327208307
2360183,333487085
2346906,327177639
3958309,384834997
793921,401677613
732849,349237175
720194,350319391
708635,344000572
2534915,348227632
2513299,339776712
1519101,346162151
1441766,391237137
166711,401706227
3123305,348222713
3061834,294775777
3044562,309343419
3036876,348231101
3013154,303120664
2904307,338748109
2870648,365026280
3468556,354550997
3468263,349228920
3534549,309458983
3697893,401731853
1940713,337770324
879806,339844880
4132640,352343244
4045308,327196708
4205367,303169633
1363770,338736755
1339166,327223694
1305653,332471054
1290079,392295250
1283929,353487339
1369897,333522600
1275876,349192565
493255,309393282
442584,332486129
435639,392216572
653204,359704737
841549,339796414
2107270,391192128
1088246,392178653
3099205,333486021
3125542,363985224
1814212,350306566
1223322,345016483
2525141,333572795
1146247,401686708
1141204,308385782
1133210,339759559
2229498,391243801
2226760,389072045
2205652,359779204
2167146,339830007
2189466,392213778
2140517,349225949
1670558,303136809
3278816,391248319
3276082,340852908
3245638,359692898
3243706,401644597
2896966,350355073
2881581,349224814
3847782,346074037
3717656,338695097
2865526,338777109
1593497,347183279
2356063,338720270
2303027,359779426
2352315,356623610
3993951,343945907
3601263,308283705
3403109,327223719
3411197,354498688
3360846,340819032
3321079,303149227
3311645,356633554
2836718,339792280
2739171,303085967
4214602,340836617
158219,344004700
4105015,339867806
4032000,364982235
4019761,384953812
3547714,354539838
3531117,345009490
3526701,337754098
3483059,392257328
787271,384919300
777778,384870568
688918,350332020
977646,332468000
609083,363878454
562715,363883150
3990125,309450101
3966232,392211396
3948053,335616489
3943689,362836769
3923831,303146202
3917002,333577282
3908422,362819829
44735,362917538
1185949,308329840
1113340,389053150
1096819,354431963
1066295,363946952
1017926,389061845
847692,309373855
840775,350251184
1391590,337768340
1345259,365005934
1282673,359748918
1500393,353380756
1413657,309350144
1626137,337688749
1624154,346153241
2191280,362827849
2078694,353403760
2556054,362909563
2459647,343984972
2955365,353422540
2928982,363959922
2853621,345048024
2355904,353402819
2334280,346151929
3684342,303098378
3604463,350310192
2830818,350276958
2820070,384878493
2816116,294712646
2766865,384874589
2723174,335675238
3272841,348148887
3248951,392271771
3253192,359779491
4131505,308325020
4009605,349237188
3063789,401621653
3055293,353494834
3113288,359769753
2688813,335558637
3991482,308334178
3986421,352408823
625805,349283861
106295,333521172
53751,338697295
3411640,353449859
3354167,401636622
3297263,294765182
1073486,401700371
1092774,338767199
1419355,353374050
972772,391137159
954581,347118009
941859,294721266
920810,343996498
893735,338787508
971181,352377768
1760968,401717611
1792434,391206099
4346,344991311
4154102,348178932
294741,346129881
302368,303049802
2124108,327228030
2078790,309380340
2063879,384952663
2048556,308374341
2214896,353401325
427221,340887556
2156211,333576895
2154619,337685248
2143267,348142512
2134280,365004995
411683,303049113
416992,356516245
395755,338818682
824360,309386623
764040,345088185
733952,308326047
689674,359667891
2470611,340806754
2441322,346074473
1190662,352367427
1135101,362875147
1134503,335644703
1669579,356547988
1585541,401648382
1560762,338731691
1551462,389131778
1539789,359743803
1466364,327283137
1476220,335595950
2327104,356570488
2325586,348152500
2285441,348199708
1865551,346080662
1852660,349182874
1851260,337750347
1888942,346087590
2955089,392237432
3105269,333532862
3206288,309423190
3155720,335603121
3216378,340830587
3714219,333558441
3712900,333512051
3410812,362937631
3665960,338731884
3634409,392255904
3631442,364953325
3728382,349281784
4206895,337744590
4187773,340876137
369897,308375199
321381,308311197
241442,338753923
212865,338758381
3977741,333479807
3954771,365009255
3949317,391190808
3941910,308371311
3891794,384949300
3881117,309395309
3880110,333499554
3867932,363877505
670306,364983748
661547,359688048
4045698,345008236
4034505,337662299
554753,333513966
97987,343987925
190026,332451867
1199894,294730072
1188420,303107874
1168393,348220002
1144883,401666177
1208408,359714649
950395,327247099
1510294,392171693
927935,340887556
770609,352410560
759232,348245374
1459210,335644087
1409186,354537247
1389890,389150425
1359247,353451671
733560,364906301
1944558,303118763
1635136,347206045
1601998,348173439
1402400,343971510
1287251,389088778
1272113,333530840
2153163,359733542
2639813,327285356
2616874,350275282
2612196,327184275
2668622,359668593
2355701,348179338
2329791,294770662
2354206,392265743
2481177,309441040
3099208,347091029
3095555,309422827
3019925,308352163
3000409,348194193
2990023,339856289
2957907,338819402
2826493,333498027
3377377,353451671
3386207,391226129
3666060,327201688
2805486,401725471
3561577,338710437
2698893,337769431
3511329,337761341
3420812,309363738
3750734,349208024
3241383,356608529
3182331,362843520
3129315,347102163
4208360,340897718
4188303,401725471
310748,333460007
317376,294688172
243740,340873409
3932106,333516323
412410,359687151
1218769,327242840
1200398,353431045
1125110,350284026
92800,294774039
1640510,350309538
1924621,350310146
1943171,362849413
941951,346064708
861977,353395860
855414,309341540
1291659,350313428
1352845,353380713
2308060,340853920
1728164,335641797
1675853,340908685
2301052,294737932
2650400,340822740
2656865,335587689
2610854,391227465
2755900,356579990
2742160,352376771
2707175,308380237
2099204,343992809
2211754,327162075
2186852,359681520
2166603,391182849
2163714,392236211
3083240,333498578
3004347,391207982
2989739,392293249
2979451,389111214
2515876,345089466
3526673,337662046
3464050,353492594
3450110,327247099
3398272,333539563
2927527,389104620
2919197,365034517
2934095,352407293
3748958,345015498
3604711,348160970
3552111,346053273
4218132,384862926
4027917,392276208
4057067,332511734
4000029,333471219
3851349,363957406
80195,391181655
15265,350263945
238410,337737997
483274,362840717
747912,294730619
720350,354507011
835287,308405407
578352,337740727
598299,356633375
1648117,392297359
1599053,346039717
1585507,332525573
1366065,401654184
2006073,354536005
1404958,309413503
1861926,339835561
1857363,362871421
1851522,353419847
1840756,350275474
1790668,347172141
1768712,340819724
1764497,345105326
1728076,338699743
1744658,348219168
2212299,294694717
2240244,359753122
2754658,343959123
2154864,389065413
2137694,349237239
2110964,309412507
2678771,391228226
2630789,353423153
2651558,353396779
2651349,327188004
2595889,392173570
2461483,352451805
2438098,389119345
2340646,363907651
2328115,347082422
2293958,362815349
2274657,352432369
2245055,338718003
2933436,391203403
3187386,339853567
3156714,350326708
3862234,354545021
3839119,356633781
3079559,354495426
3604969,389107630
3570224,345005677
3010773,363895274
3046515,303137896
2992613,339833538
2983538,327272765
3044313,364941030
3363736,401733975
3334183,332514814
3321090,349257072
3384403,347193362
3313192,350349261
3499863,339801035
3816687,384923750
3441817,384891542
3398396,392244170
3274338,294732257
3721119,364941050
3692036,339756421
3678665,364936305
10697,350303651
4192919,343996129
4030227,363904004
4005825,337696266
276987,349198224
204103,359674564
611285,309398734
548498,392277527
548984,303068116
530940,339807260
1300983,294712019
1288960,333481874
661571,333463857
1159401,349204610
1147847,308305789
1219558,350344271
1123073,389027134
1486640,391125248
1456469,391191900
1650652,347187658
1649163,354434688
1622778,363908087
1499846,340902942
1396515,346135739
1559795,362888440
1553221,359688469
1537772,308334411
964115,384835758
2380377,359700640
2279831,350243565
2266330,348216070
2293993,364995168
1942230,401655647
1894479,340822030
1873199,349202968
1855267,337708695
2076008,347168431
2106811,348179261
2006695,338710788
3480815,364952787
3450320,352326179
3974398,364984673
3967129,337703173
3873857,364928905
3847628,327262052
1778016,362927309
1758301,364928161
1710812,364940978
2556402,348197969
2452985,391209266
2433850,350283353
504725,344027018
482863,391200504
463992,350318621
2227472,389063492
2217856,327224546
2188352,332444987
2166927,333539563
2178512,365018311
2139897,348245053
3026905,391228226
3405669,401618320
2980045,392220717
833714,352443955
3256858,343993265
3222930,303158492
3137272,338761950
2943893,359710778
2929325,353400474
2926952,303095906
2852338,345078144
2840840,352384985
2833397,333579476
1677770,350352137
1565012,339814366
3790153,308331753
3701361,352441038
3626805,327264566
3651170,389146055
3550037,294705440
3326207,343990599
3272298,356596397
4150214,350250093
1997713,347098926
1976081,350328444
363018,353421054
4104050,294754452
3998412,332441851
793891,332479363
800954,303117123
777363,359709113
576545,303111713
549223,332406125
613646,350353491
258313,344063122
191898,338719274
255903,353498816
677103,327203806
1160941,345046366
1144597,362813783
1130903,392177524
1048564,333544333
1030907,392243943
1016342,401636323
1397097,347205000
1288635,356569025
1295427,346138634
3261743,362927540
3182008,352447203
3177866,344051447
3150523,401667821
3141907,363981693
3129495,347135863
1928852,346039171
1900429,363979051
1915173,356599758
1931528,303129690
2355507,337736349
2320103,348131517
2307405,338709488
2296212,344016576
2261681,327267787
1491899,353483189
1411873,350311976
1728844,401618083
1726767,359788660
1707472,335626841
1702974,354533595
3930392,354494771
3060054,347191853
3039232,389115052
3023134,338732294
2999949,348257968
3024957,363952081
2220034,327272953
2479061,335606168
2468471,352401155
2435430,345018774
3475917,391135903
520454,339811114
4231617,327271982
4219900,337644045
4137571,389062480
913369,337653283
853317,362903893
881866,350296880
837703,349292108
2970288,348250280
2885030,354479921
2831136,337668743
3347781,344055516
3313379,384934522
3380947,333573007
3356232,335573173
471803,352413031
439723,362856806
3673340,337693540
3752096,308380173
3752914,340796840
3728144,352412551
3708020,327273597
3597559,340830097
806099,338746087
1394479,333574387
1376108,294677342
260614,389077753
1218651,350229785
2115249,362896916
2036326,352356850
2032253,348203803
4120834,338691073
4038734,347129262
4030857,389031248
3992365,384926168
678838,294743024
731336,364965052
667577,391219704
1623061,359750682
2497521,345044073
2450715,333566571
3175143,309396381
3168954,356637702
1430587,332521460
1513212,303170131
1523715,389117820
2822555,340892685
2745005,353501448
2710475,384933230
3493442,303095329
3492587,347198464
3487870,343984997
3475336,356612622
3511032,353473245
3431299,335673381
1088571,352383960
3672032,392216486
3672809,362873192
1766637,389048544
1754103,352433245
3690728,308313610
3608292,354541224
3591580,294687271
3648743,356631859
3956116,350326210
3921980,333502766
3845414,338795149
2579181,332472178
2220266,363942273
2182211,362896351
162088,332442491
2970931,294767370
2912922,384919970
3106317,354538705
3040726,363866301
3016137,389096115
586990,309434967
639644,352372628
1561151,337648264
3819116,353477768
3715788,294778770
1262029,333466702
2057456,362875764
2038302,352326979
2018621,389086147
3411133,392235763
3364867,335666778
2399109,327159052
4170849,389106964
4150502,392195053
5930,346091417
1774923,327208522
1737707,349273941
2800724,332447061
4116290,363966389
4111975,356553713
763709,391228933
743902,346087898
4030624,356630361
233333,364977114
3157217,308297522
1959417,346068061
1062990,392210517
1070153,309349082
3662896,384883268
3625379,362861984
2371575,333476300
2362941,303144244
2282045,359688078
2317940,308344434
2355443,362827280
3857533,343978030
3847553,362890619
3902498,294663039
1481715,364954904
1415230,389099893
4050261,303139351
3090080,392289772
3079222,353448164
3111759,352412031
3058045,337748079
3011642,349211397
2188198,401687772
3497870,356548767
3482011,362902545
3464313,333521497
3380125,401686965
3367562,359718919
3287794,352425188
3806934,337748079
4192656,362923962
4125495,392198026
3732056,391199883
3718227,332430339
311907,352428764
379118,303154836
94820,353457478
657740,337769285
733710,353497560
719589,384839878
722691,363956369
863486,294739094
1625858,333471075
1609319,401640871
1623180,389021883
1591553,363968360
216872,363862763
223001,347095540
2077168,343979033
2066926,350339964
2053096,401705496
1968236,362854068
1925766,343948595
1866203,353403760
1860073,354485262
1830295,354538894
2764252,340830401
2724414,352361882
2751615,352324546
2693659,354522719
1074687,363964728
969854,352386503
955303,391228464
1365792,350242303
1326544,353452607
1305891,333514437
1288682,359743012
1255758,332530965
2335298,346115360
2293491,348258095
2311902,346082028
2659908,332417445
2659003,346096196
1393677,348142291
3218323,392262386
3189836,337723701
3159100,363985226
3103701,362901309
3096208,309343556
1759268,356614407
1737782,340859815
1698550,345045981
2187270,346118488
2146621,362896681
2155937,347156843
3087726,347136611
2969174,343996742
2451095,338806940
2609220,401637463
2604748,389111776
2417563,391166579
2399397,339783458
3824462,327221661
3822675,338806039
3489356,392297666
3416536,364980861
3390283,333449396
3354053,363948519
3917853,332465554
2924441,359757327
2878677,391146429
3869314,335643041
3861979,332463867
4219156,294730727
3648663,363936049
3560019,340788539
3534013,354440225
3800139,346097537
3784566,294697027
460808,338807010
393022,392233878
353016,346041197
345556,362899377
4040279,339824232
3971821,353492594
806531,338719068
267343,338746087
209097,356635080
494320,401663905
604447,356643857
598981,348204106
586746,339775441
642043,337686607
732136,308374728
711204,309403726
1092080,337756927
1153307,348141482
1141207,362811731
1120330,332429282
865627,332459719
1661310,389076428
1643084,308361276
1953092,340898050
1018067,348211884
976169,349239122
1510161,392276418
1772074,401613368
1769554,359736386
1802233,332507195
1742841,303138056
1733651,356535070
1724287,303092963
2155307,335625888
2183217,347153348
1937759,338701361
1918647,352413215
1833553,353496352
1844619,349254566
2928041,344021954
2876006,352349053
2877699,384955564
2865690,362867794
2313493,345094782
2315306,391189913
2254864,348187172
2252975,337649222
2065814,339858443
2064738,364936305
3384265,340799724
3379427,348196358
2014227,303081025
3497686,308284690
2605787,344039527
2592441,384901019
2610501,332421190
2658753,309420246
2538682,348153929
2517048,332471153
2473599,353492594
2450266,337658143
2444382,392248348
2431183,352357948
2465026,365026081
3085045,391140688
3067388,356605975
3012470,364916916
2986715,362903216
3953137,391146699
3914506,294738246
3241643,363983832
3225119,353386509
3196655,308373224
3110114,332473359
3958885,345036289
4043824,354529259
3806047,332526690
3803563,348186931
3722636,332521103
3700782,363881699
3727084,401734786
378689,389083541
446899,363860153
3668731,354503905
3537516,338765707
913854,303123443
905912,356533042
865137,327228276
842218,308375199
902116,332451075
819745,363956369
224838,345029960
201316,353414789
288020,362888547
650088,365014731
775587,339783458
1076170,384844379
1059818,392189685
1048582,353477970
1059588,348141154
1039445,340885086
1610159,344023309
586661,338707766
491387,343950002
1391958,303053431
1379264,401721067
938391,303063464
2089937,332402223
1201507,352427818
1211996,340874830
1151734,308285059
2024055,303072281
1145003,391208375
2168081,362920332
2225919,346096836
2133460,392249224
2130700,350255938
1356694,338748109
1266512,352335501
1331053,309340173
1246243,364936305
2624946,389100069
2787865,308370147
2560423,309458235
2601698,345030051
1920811,392295250
1937353,359725629
1867560,359735854
3202727,363975429
3153956,352368909
3110590,350224668
1713193,294710673
1775465,384869572
2288985,338743058
2288029,348138870
2271756,339838005
2252396,340849004
3324710,353438887
3309565,349293504
3291146,346135739
2517194,338711426
2489938,346134515
2424263,401620347
2418548,363932971
3064434,337652709
3053020,338781623
3810826,338711922
3031082,347082328
3018943,338729167
3703906,349258830
39052,348199273
2938036,354425109
2915613,363876411
3526150,347100387
3464544,335627170
3456385,345046654
3411235,384897840
765848,327275031
663362,362847994
3669651,392169921
3640995,303148515
3671011,339809448
3566499,335556234
230714,347091768
941037,346093193
926599,308335389
7282,359721789
1528244,309336213
1481674,359779381
909102,303060097
857525,294730192
4166600,343999975
4132907,303134841
441797,354436140
449186,350306262
1921724,350328117
3974533,350356228
1337571,338718873
1326834,359735752
1854805,401659008
1219611,354452752
2045467,347168551
2034925,340902429
1147148,327224911
3150781,364929025
1056417,363907509
2025429,384852003
1008738,384916166
3666062,340796184
3608740,345106953
3604469,363878500
1656143,364966554
1646920,389079263
1609346,294731436
1602409,343959371
1569627,392197527
1541654,347187646
1529945,349188579
1799529,362936288
1727798,343971339
1684459,308288209
53387,356549768
4209165,347140367
2225931,349192912
2219688,350302945
2219234,344044663
2190581,356643471
2136751,332413632
4124898,362842066
2734486,391147701
2730747,391230977
801559,356545738
3530147,363976411
3455883,338720963
685362,391175954
2886642,362908724
2965581,353435062
1370925,363877523
1389449,401658352
1199354,354538594
1124216,353370725
1194511,354455018
1216268,359770479
3389101,354474156
3364748,354547627
3358752,333513542
3321019,391225736
3934531,347132749
3899723,350287392
3280537,332512786
3879345,344029839
3858552,363859972
3851404,339792279
3353169,338742828
1816063,391193557
1786049,389035116
1777635,347087922
1714429,364969703
4116756,327273597
4101719,338799982
4024209,294668977
4023877,347120689
675598,303039533
2541578,340902086
2525543,354451072
2500778,354531149
2489377,303125122
2471271,309406041
2436924,365033362
2429268,350354908
429470,389129343
2954631,392238900
2913698,401663722
2865609,337744718
2843268,327259868
1094715,338708651
993796,333496093
3112272,294766615
3026606,389144771
3021953,337712536
1458983,389059865
912382,335592473
3528135,389091424
3484947,350267048
3535218,401686965
3420929,391157014
2672242,401668048
2588370,333491559
2109519,308312059
2089353,354546155
2070993,344041771
2020773,337733927
3330575,391200498
3324051,353392078
3343592,391222826
3300925,340832554
3284897,340800736
3335855,391160644
3367055,347140796
2829007,384839396
624026,343980623
616719,332465488
578365,340834872
606849,356520694
3246366,338728695
3154267,362840651
3150276,365036137
3149917,356623610
3808083,364929025
3790256,356606672
3695278,363966032
1082809,327177462
252030,303170895
3969882,362939326
3909559,356613777
3876964,389024430
3952530,327235691
1818106,348242827
1223795,338788962
1702755,349242936
1233220,294774377
781490,391240148
753967,327279446
1633419,352356794
1621955,356557341
97147,335608560
2264090,363883976
1586259,363922838
1569702,401619005
1556032,339799884
2376847,343956161
2372642,364994421
2303322,391121458
2279986,345048158
1438296,352329222
2756868,340856855
2721027,389051453
3382784,353377998
3421805,350244493
1896574,339861458
1895598,308380929
1864928,352418750
1324472,354525471
1398804,384898399
1316761,308394110
1325548,352369456
3964092,353435051
3954596,362889753
2055080,339859039
2072348,352390622
2077580,333481558
2595455,352362494
939224,294663892
4117102,338789698
4055893,354457793
4041303,348203318
4076144,348244108
3104505,337723871
3097490,354450009
3079544,345037102
2524612,364989645
2479129,352350233
2517605,401721705
2498811,294739628
2492505,391132471
2443854,346110298
336637,339816391
339633,363899155
3810348,338809198
3800281,353411066
3740086,352383011
1690650,339746428
1063480,363912602
368892,337716700
3618168,389057090
3590212,340871022
1522248,346109168
1562673,354547406
1459476,309461892
1480763,327219554
1452366,335622412
2089306,350347409
2042209,352359635
110661,335598697
2237447,332429786
2171704,303100204
2162850,362863046
2143831,389128718
643164,333560309
603794,327170258
581879,335580796
2791976,333576119
1203935,339784396
2632516,346135739
2988201,392185758
1414087,352377414
1401055,347084970
3223751,332460205
1330586,362877751
1321433,359667365
1299790,309395852
3136610,338724185
3221293,391127452
3323559,392238421
3341105,335628427
3769372,363951404
3768555,345108180
4141882,391175355
4140986,359749307
3845922,309389230
3724278,359763833
1979149,303120849
1934322,337651088
1841953,338812307
1837686,359790820
1792499,338795711
1776231,353452794
1755984,363910048
1880407,346100465
292136,354493250
320414,391134957
259002,343957877
227571,364945617
2354463,332460814
2277293,338739392
3952975,363877391
1123222,353374188
808130,309372539
2560443,350348637
2557835,348247898
2455558,333481061
1519302,346032854
1465157,363868505
3125836,294777073
3023145,303127655
3048542,353443365
2905786,391232636
2941727,332436456
507552,308396930
3541935,308372215
3459433,303136825
3427431,362809243
3675321,352410100
3665404,392251663
3654311,333523752
3613472,392283048
3674327,332483726
1876334,345042265
978568,338815215
969363,401622197
4073557,337702005
4083766,349306051
4018774,356536843
202127,339812270
1393107,349194307
1315230,354429412
1290596,384878215
2694156,350315398
2657825,343975933
458282,346064415
570333,349267430
2126408,389035535
2119027,338707026
2035632,338695883
2025101,345102457
2011222,337703384
1095861,353430126
1049835,338748109
1023332,359694898
3074709,338810150
3122535,391137539
1825922,362923644
1819885,343990882
1783029,338748736
1236425,332465589
1204411,350354955
1189474,344985802
1178641,359751050
2540723,354493461
2491294,339783787
2472366,359710208
2551075,352322368
2457036,362883176
2448798,346097992
2540328,332406855
2264878,309426648
2190294,353407961
2149455,356645271
2136494,356557786
3280296,338714610
3273635,350233606
3242060,346066483
3198317,359735799
3189455,348183302
3184381,350327552
3172986,294688149
3803504,337773291
3763793,309345129
2951457,327237667
2905765,308388564
3720822,401693529
2887281,384931463
2890536,348148928
2868507,333462643
1595445,365022016
1593201,359765832
3669579,346081624
3653170,327272218
2383580,346152319
2381644,332439119
2369314,345061347
2342084,363985670
3579815,348236099
3572327,353482546
2325011,338800951
2299762,308315831
2279393,308393334
3706274,391242045
3384323,332426101
3357015,392261387
3372156,352324987
4201201,345024230
2777903,294659944
2784442,347168334
2762144,356611134
4087468,345008157
322737,384953480
3536510,353493926
3507403,327211291
820329,364962282
797625,343995190
758539,363914273
740761,359694499
687582,389127976
650736,359756240
613994,392266229
597348,308367691
551831,346156715
3955141,349253785
3950008,391146446
3941455,340820798
3917003,338792118
3943395,333481151
3891835,332426434
28854,333479609
1193082,352370120
1125281,391177856
1074860,391173842
446342,349200332
919848,309346959
959321,346056529
868365,353424104
862781,363960120
1372153,335564516
1367394,384904489
1350065,389117280
1325203,364916437
1527435,401695740
1497629,362912351
1554502,333562807
1697926,354539454
1623295,344035244
1699324,348213198
1769217,353500364
1994565,350298763
1966227,303100113
1885984,356637445
1877786,344013953
2256605,359768802
