node1,node2
4174329,1669071
4125543,1626346
4123710,2313719
337475,3365528
601353,3111506
2813871,1999912
2787759,3219521
2787759,2589706
2787759,3839999
2787759,2776970
2787759,2277206
2787759,2368420
2787759,3485278
2787759,3607514
2825996,2951485
2825996,3279756
578486,920186
578486,731336
578486,699730
526526,588720
3420827,3858607
3420827,2139406
3420827,2666108
3420827,3668851
3420827,3769346
3447286,1259412
3515834,2913803
2932743,2388507
2925568,2141481
2963427,3630943
1273764,2677893
1178332,1051993
1120090,1166310
3957347,3537772
3957347,2840054
3957347,2722448
3957347,3655390
3957347,2602259
3957347,2424417
3957347,2147269
3957347,1878102
3957347,2882336
3957347,2304677
3957347,2007401
3957347,2340631
3960726,3755436
3960726,953702
3960726,757552
3960726,1710008
3960726,4039356
3960726,774980
3937591,3937254
3937591,3360075
3937591,2259400
3937591,3866996
3937591,1062887
3937591,3444900
3937591,1350039
3937591,1757902
3937591,1794475
3937591,3154501
3937591,1947155
3937591,3649315
3937591,2294764
3937591,1704090
3937591,1563527
3937591,2141781
3937591,2011480
3937591,897415
3937591,1367553
3937591,2870943
1714499,4244911
1971171,920186
1971171,731336
1971171,2765604
1971171,699730
1959346,1669071
1901025,1030796
1901025,1217353
4084255,457909
4023686,2248239
4024566,3937254
4024566,3360075
4024566,2259400
4024566,3866996
4024566,1062887
4024566,3444900
4024566,1350039
4024566,1757902
4024566,1794475
4024566,3154501
4024566,1947155
4024566,3649315
4024566,2294764
4024566,1704090
4024566,1563527
4024566,2141781
4024566,2011480
4024566,897415
4024566,1367553
4024566,2870943
239177,3473565
197183,1030796
197183,3279756
657791,4169826
2375235,699906
2527037,1669071
1068829,1843417
1068829,2854680
1068829,3423249
2967088,4234865
3270310,1383836
3080688,4159299
3062322,1669071
3062322,3620398
3055134,1366065
3055134,3777965
3055134,1133844
3055134,2765580
3055134,3341720
3055134,3996406
3055134,1990601
3055134,3426718
3055134,620525
3008050,627004
1523368,1886549
1437797,1934758
1434102,3690731
1450753,920186
1450753,731336
1450753,2765604
1450753,2739288
934052,322878
934052,934412
953197,3327421
897336,3531159
897336,3253605
895696,2260012
895696,1155909
3659999,2873965
3659999,3620398
3659999,1317270
3641284,2248239
3619792,2141481
3586344,3699487
3474040,3252849
2220197,2873965
2220197,3620398
2207653,1669071
2190506,1166310
2190506,2579674
3500332,1136249
3425742,1048184
3425742,1280009
3425742,2944852
1623964,2990543
1591920,3694487
1591920,963853
1591920,4181583
1591920,4042175
1591920,1341381
1591920,806788
1591920,2393103
1591920,15265
1591920,550311
1591920,1927025
1591920,1829262
1591920,271841
1567196,2741729
3841130,3417528
3838059,2985926
3838059,3786018
3838059,1262503
3838059,469474
3838059,1576456
3838059,397138
3838059,1896559
3838059,436588
3838059,1745170
3838059,1600496
3838059,2758800
3838059,1197909
3838059,3900345
3838059,3592213
3838059,3684382
3838059,3987013
2616712,3458639
2605960,1878774
4087016,1412449
4074755,1782516
4074755,199171
3989319,1669071
3391786,3417528
2036010,3306526
2019399,2944852
3312867,1136249
3275632,2230764
2749568,2230384
2713790,1669071
650292,2100054
4208186,3676200
4208186,1750944
4208186,4099460
4208186,4159299
4208186,3393591
4209413,925939
3193722,699906
3193722,3279756
3193722,3385337
3172716,2944852
3741065,3464050
1103217,1829262
1087936,1925782
1009497,2457847
1009497,3136761
993832,1669071
982815,868769
982815,2932845
463681,1153307
463681,2290534
463681,15137
463681,3417528
463681,3452700
463681,359652
463681,2504252
3960045,1808373
3979144,2141481
3979144,4133611
3918404,3457003
3918404,1741309
3918404,1140753
3918404,1269822
3918404,4028629
3844873,1934758
3844873,2786273
1229842,1929523
1229842,2228253
783596,363018
783596,3279756
783596,2951485
783596,1217353
1599701,920186
1599701,731336
2214810,937422
2180916,4141676
2178213,2991943
2164965,2873965
2164965,3620398
58024,3655390
58024,3537772
1986023,2944852
2963098,2313719
2863704,2230384
2356199,1166569
2344023,1556617
1528637,1779775
1528637,578147
1420978,2677893
1420978,2944852
906349,2388507
906349,3831552
906349,824360
906349,1085590
906349,1374287
906349,886535
906349,4127820
906349,700709
906349,4183493
906349,3441268
906349,478414
906349,4194197
906349,2649744
906349,758825
896452,1470177
896452,1217353
834310,2521140
2745835,1259412
2745835,3263398
2745835,1136249
3416127,3417528
3337615,3071633
1958791,199171
1926792,3164865
1848243,199171
1348589,199171
1281751,3050423
3553882,2563891
3523519,2530739
3553397,3134747
3553397,2100054
2116071,3050423
2041246,1412449
2033532,1358063
2033532,2486562
2033532,2139897
2033532,3695668
2033532,2153326
2601116,564575
2599556,1669071
2599556,3164865
2567619,921576
2567619,607978
2602572,1904619
4138293,1820931
4146424,2208758
4127490,2512205
4141548,699906
4141548,1030796
4141548,1470177
4058673,1448064
4058673,3587907
4122072,1155909
3032520,3500746
3032520,1166310
3032520,3389353
3032520,2579674
3036008,3904791
2547157,1217353
2477372,4091888
2477372,786211
3785445,2551697
3201866,1357506
3215118,2617013
3153051,1166310
3153051,2579674
1694759,3134747
1613202,2783262
1643735,2873965
2483,1071044
2483,260811
2483,3840238
2483,1031114
2483,129139
2483,2292949
2483,2221403
4216390,4158884
4163199,2230384
1132856,3676200
1132856,4099460
1132856,742987
1132856,3343813
1102795,4136193
1102795,1269618
1102795,2503273
1102795,1198247
1102795,2906743
1102795,3030570
1102795,3111862
1102795,2271103
1102795,3270745
1102795,349579
1102795,2130996
1102795,3787450
1102795,31598
1102795,2171484
1102795,2152191
1007863,211462
1007863,408801
1007863,2165598
1007863,91298
1007863,473609
1007863,439677
1007863,1983533
1007863,369891
1007863,4081757
1007863,3279756
1007863,771152
1007863,363018
1007863,1075363
1007863,2537590
1007863,117819
1007863,76544
1007863,880310
1007863,1005948
1007863,634262
387700,1470177
3663108,1259412
3651191,1929999
3614337,562930
3594366,199171
1469190,3974251
1469190,2590303
2415869,1340180
2413559,1281222
2104781,2458366
2104781,1925782
2104781,3815257
2100763,920186
2100763,731336
2024604,807583
2024604,628149
2024604,2262282
2024604,109342
2024604,1079580
2024604,42315
2024604,2937967
2024604,3942980
2024604,437140
2024604,551260
2024604,2428036
2024604,4231757
2024604,367565
2024604,3881231
2208363,2100054
2258747,1476617
2178918,2913803
2155101,2587703
671709,3050423
572042,1779775
2779275,3587907
2779275,2100054
1226189,762618
1226189,1132424
1226189,1288684
1226189,2065520
1220016,363018
1220016,1930285
1220016,3279756
1220016,1030796
1220016,1470177
1220016,2642476
1220016,3385337
1220016,1564929
1220016,1217353
2696220,2248239
2696220,3250441
2606621,199171
1373398,1259412
3214752,2253939
3214752,1009683
3344819,1808373
3171809,3462290
3171809,730662
3170721,1669071
3223087,3250441
3330780,363018
3319829,1448064
3319829,3063400
3319829,2617013
3319829,2879821
3319829,1476617
3319829,2506896
1927150,4195255
1927150,2558101
1927150,64053
1927150,2123552
1927150,2496086
1927150,2228253
1927150,2449098
1927150,1929523
1927150,3019417
1927150,3211859
1927150,2783513
1927150,802493
1927150,2538018
1888920,3155578
1973962,1669071
1856172,2458366
1856172,1925782
1856172,3815257
3815513,3111506
3811294,3423203
3761963,2174701
1707112,992031
2400377,826724
2400377,2417563
2400377,3250441
2400377,1063016
2358784,2187605
2337426,2137885
2337426,1090655
2322509,3264481
2285329,4173618
2339535,1792158
2339535,1394085
2339535,2956508
2702086,1339445
3996756,1672754
3970589,4169826
3970589,3022110
3970589,2999432
3970589,649598
3970589,2544260
3970589,1412449
3970589,442308
3970589,2342084
3970589,531217
3970589,868769
3970589,2932845
3970589,767148
3970589,2162353
3917275,1886549
3900384,3279756
2482269,3219521
2482269,2277206
2482269,2368420
2482269,3485278
2482269,2421107
2479439,1900592
2479439,2590303
2422433,1669071
1550054,2048425
1510519,699730
1467186,1817552
1467186,614622
1467186,2137885
1467186,2171202
1467186,3418495
1467186,1903820
1467186,3981920
1467186,907916
1467186,2713829
1467186,614544
1467186,258233
1467186,1918612
1467186,2414571
1467186,437363
1467186,2386251
1467186,3311544
1467186,3527221
1429533,363018
1417877,2912280
1417877,774980
1417877,757552
1417877,444513
1417877,3540614
3121321,199171
3045708,3676200
3045708,4099460
3045708,742987
3045708,3343813
3020135,3776182
2869815,4234865
2869914,826724
3271890,3226930
3559027,1009683
3495426,920186
3495426,731336
3704299,390090
3667744,4038888
3627669,1898184
1969427,2354915
1969427,3572554
1969427,292288
1969427,3440462
1969427,1296560
1969427,2153047
1969427,3327421
1969427,3850540
1969427,3801352
1969427,1720267
1969427,3400086
1969427,2337936
1969427,659489
1969427,3297714
1969427,2911720
1969427,3822037
1961613,2677893
1961613,992031
1891965,1476617
1881636,4169826
934277,3473565
934277,1161802
934277,1340180
934277,1340737
934277,1650157
934277,1337777
934277,114922
934277,1363254
934277,187868
934277,1486125
934277,3192097
934277,2778971
934277,1974994
934277,960125
924108,806788
4076731,2642476
4076731,363018
4076731,1361688
4076731,3274338
4076731,1564929
4076731,4072837
4076731,3385337
4076731,2765034
4076731,3279756
4076731,2904859
4076731,3266238
4076731,2914169
4076731,3261267
4076731,1794210
4076731,199171
4061771,359652
4057231,1383836
4039429,1091652
4118835,3831594
4118835,4038888
4118835,1339445
27458,1546314
4210431,3050423
4210431,819934
4210431,3618921
4210431,2451923
2690283,2272419
2689685,2349904
2689685,2257702
2689685,950395
2689685,2671933
477424,1892065
629816,4158884
487358,3062805
2098749,2141481
2098749,2873965
2089956,3800556
2089956,2617349
2053207,2208758
2015726,2776970
1089159,4048014
1089159,1394085
1089159,2956508
1085747,3417528
1066739,1412449
1075637,842187
3135654,3974251
3101839,2248239
1811179,3050423
1775312,4019032
1739167,3776182
1705664,624035
1228813,3155578
1140791,3164865
1133168,2960741
1133168,1779775
1133168,2298767
1133168,3365528
2527597,1259412
2498487,3587907
2464440,3917853
2464440,3458639
2485814,3279756
2444804,3050423
2444804,819934
2444804,1155909
2444804,3974251
2444804,3618921
2444804,2451923
2444804,2260012
2444804,2590303
3424886,2253315
2209362,3587907
2138764,1911956
1643713,4133611
1616848,920186
3242792,2451923
3158937,4234865
2968660,2854680
2968660,3423249
2957732,363018
2985973,699906
2985973,363018
2985973,1470177
2966155,3419482
3717787,2339333
1593098,2783513
3678097,895200
2393252,992031
2389208,2458366
2279665,3603093
2279665,2632516
2279665,1225456
2279665,3291146
2279665,2821955
2279665,1647569
2279665,668906
2279665,1917555
2279665,1471350
2279665,705354
2279665,1396515
2279665,2488970
2279665,2333563
2279665,2082673
2279665,1880893
2279665,42863
2279665,1057577
3624866,3866857
3624866,377387
3624866,3197190
3624866,3373068
3361006,920186
3329289,3050423
3329289,1155909
3329289,3974251
3329289,3618921
3329289,2451923
3329289,2260012
3329289,2590303
3303277,1886549
3303277,1179306
3303277,2342084
3303277,2492557
3303277,1699711
3303277,3545504
3303277,257152
3303277,4085147
11553,1259412
4217075,3347260
4217075,601501
4217075,1379991
4217075,734100
4217075,2224147
4217075,2560098
4217075,3518677
4217075,2085894
4217075,3209898
4217075,4196034
4217075,3395254
4217075,376078
4217075,2537147
4217075,3517520
4217075,2313557
4217075,517427
4217075,4020681
2789675,2248239
2783246,921576
2783246,1672754
2794846,2844078
2750286,3228005
4167874,1669071
4148470,3050423
4140182,2825767
4140182,2705239
129162,3713677
129162,1440332
129162,2941608
129162,1416799
129162,1331087
129162,3441118
129162,1247488
129162,1465243
113864,2486668
90135,554688
69792,1470177
55727,3473565
4024582,3904791
4024582,3769761
3561814,2587703
3512953,3050423
3497223,1030796
3497223,109689
3497223,1217353
3514552,3050423
3514552,3618921
3514552,2451923
726226,3974251
726226,2451923
649287,1246243
3990926,1672754
3921573,1934758
3895365,765866
29906,3347159
29906,3672032
29906,766815
29906,880310
29906,489099
1251119,2230384
1136646,363018
1104683,3464050
1104683,562930
1104683,67368
1104683,3591670
405460,2617013
965961,3418495
965961,2171202
965961,437363
965961,1817552
965961,907916
965961,3417528
965961,614544
965961,1467186
965961,1903820
965961,2414571
965961,3311544
965961,3527221
965961,2386251
965961,614622
1317771,3115208
1296219,1669071
1296219,3164865
1544281,1330775
1466512,1720267
1466512,2337936
1466512,292288
1465129,1246243
1465129,3315250
1855641,3729734
1675371,363018
1675371,1564929
1675371,3385337
1745039,363018
1745039,1030796
1745039,1470177
1745039,2642476
1745039,109689
1745039,1217353
2233551,2741729
2278342,956354
2167747,1412449
2167747,767148
2167747,531217
2167747,2932845
2255612,2518688
2100923,2228253
2100923,2783513
2085650,1440332
2085650,3441118
2053655,1153307
2053655,359652
2053655,15137
2053655,2504252
2030652,3452700
2475645,1672754
2869054,1724707
2392286,2677893
2392286,2944852
2358268,2187198
2358268,3862760
2358268,2915741
2358268,4182919
2358268,1182224
2358268,1925735
2358268,3574629
2358268,2764518
2358268,3144650
2358268,2065600
2358268,3564474
2358268,3730906
2358268,3421185
2358268,1401779
2358268,1951275
2358268,3043737
2358268,1701410
3672063,3486735
2799594,3188563
3168706,3115208
3137401,2530739
4058888,2941608
4058888,1440332
4058888,1247488
4041288,2248239
211126,2784202
211126,981354
211126,130690
211126,107418
211126,834932
211126,2678553
211126,429964
211126,551054
3080470,199171
2692712,2587703
2584756,3417528
3974402,1092236
3972253,3450110
3972253,1934758
3972253,2786273
3954052,975753
639833,456681
552818,1182519
120819,3776182
3531159,3409428
3531159,3595369
3531159,3253605
3531159,1762116
3531159,3969127
3531159,2092214
512565,3583212
3396696,699906
3396696,2165598
3396696,2642476
3396696,2951485
3396696,1930285
3396696,3279756
3396696,1972820
1119293,2332396
1042451,3754284
1013079,1689768
1013079,185568
1013079,842187
1414180,3913063
937422,3001458
937422,2045996
937422,707012
937422,3191595
937422,631027
937422,3876767
937422,758022
937422,3778224
937422,627004
937422,1903926
937422,678863
937422,4133772
913412,1166310
913412,3389353
913412,2579674
880998,2451923
3788430,3111503
3788430,1135271
3788430,1154286
3788430,1806984
1794988,839369
1759107,4149831
1711861,1259412
1711861,692923
1711861,1808373
1711861,1136249
1711861,1136778
1364044,2230384
4221413,4136193
4232278,671899
237319,2677893
237319,1048184
237319,1280009
237319,2944852
2069240,1783811
2069240,2677893
2069240,2362809
2069240,1048184
2069240,1280009
2069240,2944852
2015104,3250441
464578,2873965
443263,42863
443263,2333563
2186431,199171
2182208,3752236
2182208,3398396
2182208,2746555
2182208,2099463
2182208,2871927
2182208,909036
2182208,2004147
2182208,4204074
2182208,3197038
2182208,479521
2182208,785243
2182208,2954352
2182208,3681000
2182208,2927140
2182208,1279553
2182208,2453517
2204265,1614769
404192,3776182
2497186,1030796
2497186,1470177
2497186,1217353
2491196,3587907
2485254,2587703
2485254,1340180
2488016,3417528
818257,3684590
818257,721355
722496,627004
1252428,2521618
1207785,4006269
1207785,1490022
1198973,1898184
1188096,762618
1188096,1132424
1188096,1288684
1188096,2065520
1175434,562930
1171089,1448064
1171089,2617013
1171089,2879821
1171089,1449216
1171089,1476617
1171089,2506896
1684531,1030796
1685470,2141481
1685470,3279756
1685470,1217353
1651333,1920782
1651333,859441
1651333,2169669
1651333,3570271
1651333,4132916
1651333,2332397
1651333,2900949
1651333,3450897
1651333,431849
1651333,3213246
1651333,2308498
1651333,2574794
1651333,2298404
1651333,667577
1651333,1372527
1651333,1304454
1651333,3296786
1651333,3905599
1651333,3609850
1651333,3572421
1651333,3460119
1651333,2828000
1651333,3154316
1626346,2728694
1626346,732540
1626346,4007805
1626346,1904630
1626346,2413599
1626346,4069884
1623482,2590303
1587154,3343813
1989053,3676200
1989053,4099460
1989053,742987
1989053,4159299
1471231,4114851
2375082,2587703
2364564,2175821
