node1,node2,size
2262282,551260,180
2262282,628149,180
2262282,2428036,180
2262282,3942980,180
2262282,2937967,180
2262282,1079580,180
109342,3881231,180
109342,367565,180
109342,437140,180
109342,42315,180
109342,551260,180
109342,2428036,180
109342,807583,180
109342,4231757,180
109342,3942980,180
109342,2937967,180
109342,1079580,180
628149,1461601,180
628149,3881231,180
628149,2374505,180
628149,367565,180
628149,437140,180
628149,2262282,180
628149,42315,180
628149,925500,180
628149,551260,180
628149,2428036,180
628149,1713610,180
628149,3942980,180
628149,2937967,180
628149,1079580,180
2428036,1461601,180
2428036,3881231,180
2428036,367565,180
2428036,437140,180
2428036,2262282,180
2428036,109342,180
2428036,42315,180
2428036,551260,180
2428036,628149,180
2428036,807583,180
2428036,4231757,180
2428036,1713610,180
2428036,3942980,180
2428036,2937967,180
2428036,1079580,180
807583,3881231,180
807583,367565,180
807583,437140,180
807583,109342,180
807583,42315,180
807583,551260,180
807583,2428036,180
807583,4231757,180
807583,3942980,180
807583,2937967,180
807583,1079580,180
3303717,4217134,180
3303717,94026,180
3303717,1716505,180
3303717,4001984,180
3303717,2766688,180
3303717,1090655,180
3303717,3601066,180
3303717,3022561,180
3303717,2589981,180
3303717,2873547,180
3303717,2034766,180
3303717,2072112,180
3303717,1896515,180
3303717,2709623,180
2936201,4217134,180
2936201,3022561,180
2936201,2072112,180
2766688,4217134,180
2766688,94026,180
2766688,1716505,180
2766688,3303717,180
2766688,3601066,180
2766688,3022561,180
2766688,2873547,180
2766688,2034766,180
2766688,2072112,180
2766688,1896515,180
2873547,4217134,180
2873547,94026,180
2873547,1716505,180
2873547,3303717,180
2873547,2766688,180
2873547,1185337,180
2873547,3601066,180
2873547,3022561,180
2873547,2589981,180
2873547,2034766,180
2873547,2072112,180
2873547,1896515,180
3601066,4217134,180
3601066,94026,180
3601066,1716505,180
3601066,3303717,180
3601066,4001984,180
3601066,2766688,180
3601066,1185337,180
3601066,3022561,180
3601066,2589981,180
3601066,2873547,180
3601066,2034766,180
3601066,2072112,180
3601066,1896515,180
2072112,4217134,180
2072112,94026,180
2072112,1716505,180
2072112,3303717,180
2072112,2936201,180
2072112,4001984,180
2072112,2766688,180
2072112,1185337,180
2072112,3601066,180
2072112,3022561,180
2072112,2873547,180
2072112,2034766,180
2072112,1896515,180
2072112,2709623,180
4217134,94026,180
4217134,1716505,180
4217134,3303717,180
4217134,2936201,180
4217134,4001984,180
4217134,2766688,180
4217134,1090655,180
4217134,1185337,180
4217134,3601066,180
4217134,3022561,180
4217134,2589981,180
4217134,2873547,180
4217134,2034766,180
4217134,2072112,180
4217134,1896515,180
4217134,2709623,180
94026,4217134,180
94026,1716505,180
94026,3303717,180
94026,4001984,180
94026,2766688,180
94026,1185337,180
94026,3601066,180
94026,3022561,180
94026,2589981,180
94026,2873547,180
94026,2034766,180
94026,2072112,180
94026,1896515,180
2034766,4217134,180
2034766,94026,180
2034766,1716505,180
2034766,3303717,180
2034766,4001984,180
2034766,2766688,180
2034766,1185337,180
2034766,3601066,180
2034766,3022561,180
2034766,2873547,180
2034766,2072112,180
2034766,1896515,180
2034766,2709623,180
4001984,4217134,180
4001984,94026,180
4001984,1716505,180
4001984,3303717,180
4001984,3601066,180
4001984,3022561,180
4001984,2034766,180
4001984,2072112,180
4001984,1896515,180
1090655,4217134,180
1090655,3303717,180
1090655,3022561,180
2589981,4217134,180
2589981,94026,180
2589981,1716505,180
2589981,3303717,180
2589981,3601066,180
2589981,3022561,180
2589981,2873547,180
1896515,4217134,180
1896515,94026,180
1896515,1716505,180
1896515,3303717,180
1896515,4001984,180
1896515,2766688,180
1896515,1185337,180
1896515,3601066,180
1896515,3022561,180
1896515,2873547,180
1896515,2034766,180
1896515,2072112,180
2709623,4217134,180
2709623,1716505,180
2709623,3303717,180
2709623,761552,180
2709623,3022561,180
2709623,2034766,180
2709623,2072112,180
1716505,4217134,180
1716505,94026,180
1716505,3303717,180
1716505,4001984,180
1716505,2766688,180
1716505,1185337,180
1716505,3601066,180
1716505,3022561,180
1716505,2589981,180
1716505,2873547,180
1716505,2034766,180
1716505,2072112,180
1716505,1896515,180
1716505,2709623,180
1185337,4217134,180
1185337,94026,180
1185337,1716505,180
1185337,3601066,180
1185337,3022561,180
1185337,2873547,180
1185337,2034766,180
1185337,2072112,180
1185337,1896515,180
761552,2709623,180
3022561,4217134,180
3022561,94026,180
3022561,1716505,180
3022561,3303717,180
3022561,2936201,180
3022561,4001984,180
3022561,2766688,180
3022561,1090655,180
3022561,1185337,180
3022561,3601066,180
3022561,2589981,180
3022561,2873547,180
3022561,2034766,180
3022561,2072112,180
3022561,1896515,180
3022561,2709623,180
3050423,2824507,180
3050423,2961879,180
3050423,819934,180
3050423,3967212,180
3050423,2187605,180
3050423,1557885,180
3050423,2696897,180
3050423,2278805,180
3050423,2451923,180
3050423,3974251,180
3050423,2260012,180
3050423,3618921,180
3050423,1155909,180
3050423,3003045,180
3050423,2479378,180
3050423,2590303,180
2824507,3050423,180
2824507,819934,180
2824507,2451923,180
2824507,3974251,180
2824507,2260012,180
2824507,3618921,180
2824507,2590303,180
2961879,3050423,180
2961879,819934,180
2961879,2451923,180
2961879,3974251,180
2961879,2260012,180
2961879,3618921,180
2961879,2590303,180
2451923,3050423,180
2451923,2824507,180
2451923,2961879,180
2451923,819934,180
2451923,3967212,180
2451923,2187605,180
2451923,1557885,180
2451923,2696897,180
2451923,2278805,180
2451923,3974251,180
2451923,2260012,180
2451923,3618921,180
2451923,1155909,180
2451923,3003045,180
2451923,2479378,180
2451923,2590303,180
3003045,3050423,180
3003045,819934,180
3003045,2187605,180
3003045,2451923,180
3003045,3974251,180
3003045,2260012,180
3003045,3618921,180
3003045,1155909,180
3003045,2590303,180
1155909,3050423,180
1155909,819934,180
1155909,3967212,180
1155909,2187605,180
1155909,2451923,180
1155909,3974251,180
1155909,2260012,180
1155909,3618921,180
1155909,3003045,180
1155909,2590303,180
1557885,3050423,180
1557885,2451923,180
1557885,3974251,180
1557885,3618921,180
1557885,2590303,180
2696897,3050423,180
2696897,2451923,180
2696897,3974251,180
2696897,3618921,180
2696897,2590303,180
2278805,3050423,180
2278805,2451923,180
2278805,3974251,180
2278805,3618921,180
2260012,3050423,180
2260012,2824507,180
2260012,2961879,180
2260012,819934,180
2260012,2187605,180
2260012,2451923,180
2260012,3974251,180
2260012,3618921,180
2260012,1155909,180
2260012,3003045,180
2260012,2590303,180
3618921,3050423,180
3618921,2824507,180
3618921,2961879,180
3618921,819934,180
3618921,3967212,180
3618921,2187605,180
3618921,1557885,180
3618921,2696897,180
3618921,2278805,180
3618921,2451923,180
3618921,3974251,180
3618921,2260012,180
3618921,1155909,180
3618921,3003045,180
3618921,2479378,180
3618921,2590303,180
2479378,3050423,180
2479378,2451923,180
2479378,3974251,180
2479378,3618921,180
2479378,2590303,180
819934,3050423,180
819934,2824507,180
819934,2961879,180
819934,2187605,180
819934,1023204,180
819934,2451923,180
819934,3974251,180
819934,2260012,180
819934,3618921,180
819934,1155909,180
819934,3003045,180
819934,2590303,180
3967212,3050423,180
3967212,2451923,180
3967212,3618921,180
3967212,1155909,180
2187605,3050423,180
2187605,819934,180
2187605,2451923,180
2187605,3974251,180
2187605,2260012,180
2187605,3618921,180
2187605,1155909,180
2187605,3003045,180
2187605,2590303,180
1023204,819934,180
3974251,3050423,180
3974251,2824507,180
3974251,2961879,180
3974251,819934,180
3974251,2187605,180
3974251,1557885,180
3974251,2696897,180
3974251,2278805,180
3974251,2451923,180
3974251,2260012,180
3974251,3618921,180
3974251,1155909,180
3974251,3003045,180
3974251,2479378,180
3974251,2590303,180
2590303,3050423,180
2590303,2824507,180
2590303,2961879,180
2590303,819934,180
2590303,2187605,180
2590303,1557885,180
2590303,2696897,180
2590303,2451923,180
2590303,3974251,180
2590303,2260012,180
2590303,3618921,180
2590303,1155909,180
2590303,3003045,180
2590303,2479378,180
2011480,2141781,200
2011480,3444900,200
2011480,1947155,200
2011480,1757902,200
2011480,2259400,200
2011480,3937254,200
2011480,1350039,200
2011480,897415,200
2011480,1062887,200
2011480,3866996,200
2011480,3360075,200
2011480,2294764,200
2011480,1704090,200
2011480,3649315,200
2011480,2870943,200
2011480,1367553,200
2011480,1794475,200
2011480,1563527,200
2011480,3154501,200
3937254,2141781,200
3937254,3444900,200
3937254,1947155,200
3937254,1757902,200
3937254,2259400,200
3937254,1350039,200
3937254,2011480,200
3937254,897415,200
3937254,1062887,200
3937254,3866996,200
3937254,3360075,200
3937254,2294764,200
3937254,1704090,200
3937254,3649315,200
3937254,2870943,200
3937254,1367553,200
3937254,1794475,200
3937254,1563527,200
3937254,3154501,200
3866996,2141781,200
3866996,3444900,200
3866996,1947155,200
3866996,1757902,200
3866996,2259400,200
3866996,3937254,200
3866996,1350039,200
3866996,2011480,200
3866996,897415,200
3866996,1062887,200
3866996,3360075,200
3866996,2294764,200
3866996,1704090,200
3866996,3649315,200
3866996,2870943,200
3866996,1367553,200
3866996,1794475,200
3866996,1563527,200
3866996,3154501,200
3360075,2141781,200
3360075,3444900,200
3360075,1947155,200
3360075,1757902,200
3360075,2259400,200
3360075,3937254,200
3360075,1350039,200
3360075,2011480,200
3360075,897415,200
3360075,1062887,200
3360075,3866996,200
3360075,2294764,200
3360075,1704090,200
3360075,3649315,200
3360075,2870943,200
3360075,1367553,200
3360075,1794475,200
3360075,1563527,200
3360075,3154501,200
1704090,2141781,200
1704090,3444900,200
1704090,1947155,200
1704090,1757902,200
1704090,2259400,200
1704090,3937254,200
1704090,1350039,200
1704090,2011480,200
1704090,897415,200
1704090,1062887,200
1704090,3866996,200
1704090,3360075,200
1704090,2294764,200
1704090,3649315,200
1704090,2870943,200
1704090,1367553,200
1704090,1794475,200
1704090,1563527,200
1704090,3154501,200
3649315,2141781,200
3649315,3444900,200
3649315,1947155,200
3649315,1757902,200
3649315,2259400,200
3649315,3937254,200
3649315,1350039,200
3649315,2011480,200
3649315,897415,200
3649315,1062887,200
3649315,3866996,200
3649315,3360075,200
3649315,2294764,200
3649315,1704090,200
3649315,2870943,200
3649315,1367553,200
3649315,1794475,200
3649315,1563527,200
3649315,3154501,200
2870943,2141781,200
2870943,3444900,200
2870943,1947155,200
2870943,1757902,200
2870943,2259400,200
2870943,3937254,200
2870943,1350039,200
2870943,2011480,200
2870943,897415,200
2870943,1062887,200
2870943,3866996,200
2870943,3360075,200
2870943,2294764,200
2870943,1704090,200
2870943,3649315,200
2870943,1367553,200
2870943,1794475,200
2870943,1563527,200
2870943,3154501,200
2259400,2141781,200
2259400,3444900,200
2259400,1947155,200
2259400,1757902,200
2259400,3937254,200
2259400,1350039,200
2259400,2011480,200
2259400,897415,200
2259400,1062887,200
2259400,3866996,200
2259400,3360075,200
2259400,2294764,200
2259400,1704090,200
2259400,3649315,200
2259400,2870943,200
2259400,1367553,200
2259400,1794475,200
2259400,1563527,200
2259400,3154501,200
897415,2141781,200
897415,3444900,200
897415,1947155,200
897415,1757902,200
897415,2259400,200
897415,3937254,200
897415,1350039,200
897415,2011480,200
897415,1062887,200
897415,3866996,200
897415,3360075,200
897415,2294764,200
897415,1704090,200
897415,3649315,200
897415,2870943,200
897415,1367553,200
897415,1794475,200
897415,1563527,200
897415,3154501,200
2294764,2141781,200
2294764,3444900,200
2294764,1947155,200
2294764,1757902,200
2294764,2259400,200
2294764,3937254,200
2294764,1350039,200
2294764,2011480,200
2294764,897415,200
2294764,1062887,200
2294764,3866996,200
2294764,3360075,200
2294764,1704090,200
2294764,3649315,200
2294764,2870943,200
2294764,1367553,200
2294764,1794475,200
2294764,1563527,200
2294764,3154501,200
2141781,3444900,200
2141781,1947155,200
2141781,1757902,200
2141781,2259400,200
2141781,3937254,200
2141781,1350039,200
2141781,2011480,200
2141781,897415,200
2141781,1062887,200
2141781,3866996,200
2141781,3360075,200
2141781,2294764,200
2141781,1704090,200
2141781,3649315,200
2141781,2870943,200
2141781,1367553,200
2141781,1794475,200
2141781,1563527,200
2141781,3154501,200
1757902,2141781,200
1757902,3444900,200
1757902,1947155,200
1757902,2259400,200
1757902,3937254,200
1757902,1350039,200
1757902,2011480,200
1757902,897415,200
1757902,1062887,200
1757902,3866996,200
1757902,3360075,200
1757902,2294764,200
1757902,1704090,200
1757902,3649315,200
1757902,2870943,200
1757902,1367553,200
1757902,1794475,200
1757902,1563527,200
1757902,3154501,200
1350039,2141781,200
1350039,3444900,200
1350039,1947155,200
1350039,1757902,200
1350039,2259400,200
1350039,3937254,200
1350039,2011480,200
1350039,897415,200
1350039,1062887,200
1350039,3866996,200
1350039,3360075,200
1350039,2294764,200
1350039,1704090,200
1350039,3649315,200
1350039,2870943,200
1350039,1367553,200
1350039,1794475,200
1350039,1563527,200
1350039,3154501,200
1367553,2141781,200
1367553,3444900,200
1367553,1947155,200
1367553,1757902,200
1367553,2259400,200
1367553,3937254,200
1367553,1350039,200
1367553,2011480,200
1367553,897415,200
1367553,1062887,200
1367553,3866996,200
1367553,3360075,200
1367553,2294764,200
1367553,1704090,200
1367553,3649315,200
1367553,2870943,200
1367553,1794475,200
1367553,1563527,200
1367553,3154501,200
3154501,2141781,200
3154501,3444900,200
3154501,1947155,200
3154501,1757902,200
3154501,2259400,200
3154501,3937254,200
3154501,1350039,200
3154501,2011480,200
3154501,897415,200
3154501,1062887,200
3154501,3866996,200
3154501,3360075,200
3154501,2294764,200
3154501,1704090,200
3154501,3649315,200
3154501,2870943,200
3154501,1367553,200
3154501,1794475,200
3154501,1563527,200
1062887,2141781,200
1062887,3444900,200
1062887,1947155,200
1062887,1757902,200
1062887,2259400,200
1062887,3937254,200
1062887,1350039,200
1062887,2011480,200
1062887,897415,200
1062887,3866996,200
1062887,3360075,200
1062887,2294764,200
1062887,1704090,200
1062887,3649315,200
1062887,2870943,200
1062887,1367553,200
1062887,1794475,200
1062887,1563527,200
1062887,3154501,200
1794475,2141781,200
1794475,3444900,200
1794475,1947155,200
1794475,1757902,200
1794475,2259400,200
1794475,3937254,200
1794475,1350039,200
1794475,2011480,200
1794475,897415,200
1794475,1062887,200
1794475,3866996,200
1794475,3360075,200
1794475,2294764,200
1794475,1704090,200
1794475,3649315,200
1794475,2870943,200
1794475,1367553,200
1794475,1563527,200
1794475,3154501,200
1563527,2141781,200
1563527,3444900,200
1563527,1947155,200
1563527,1757902,200
1563527,2259400,200
1563527,3937254,200
1563527,1350039,200
1563527,2011480,200
1563527,897415,200
1563527,1062887,200
1563527,3866996,200
1563527,3360075,200
1563527,2294764,200
1563527,1704090,200
1563527,3649315,200
1563527,2870943,200
1563527,1367553,200
1563527,1794475,200
1563527,3154501,200
3444900,2141781,200
3444900,1947155,200
3444900,1757902,200
3444900,2259400,200
3444900,3937254,200
3444900,1350039,200
3444900,2011480,200
3444900,897415,200
3444900,1062887,200
3444900,3866996,200
3444900,3360075,200
3444900,2294764,200
3444900,1704090,200
3444900,3649315,200
3444900,2870943,200
3444900,1367553,200
3444900,1794475,200
3444900,1563527,200
3444900,3154501,200
1947155,2141781,200
1947155,3444900,200
1947155,1757902,200
1947155,2259400,200
1947155,3937254,200
1947155,1350039,200
1947155,2011480,200
1947155,897415,200
1947155,1062887,200
1947155,3866996,200
1947155,3360075,200
1947155,2294764,200
1947155,1704090,200
1947155,3649315,200
1947155,2870943,200
1947155,1367553,200
1947155,1794475,200
1947155,1563527,200
1947155,3154501,200
3006246,3431440,180
3006246,2823464,180
3006246,1924873,180
3006246,2981887,180
3006246,2550879,180
3006246,3678560,180
3006246,993909,180
3006246,2678816,180
3006246,1051993,180
3006246,2267033,180
3006246,2745251,180
3006246,3198345,180
814643,3431440,180
814643,2823464,180
814643,993909,180
814643,2267033,180
814643,2745251,180
23106,1051993,180
3115206,2550879,180
3115206,3678560,180
3115206,993909,180
3115206,1051993,180
3115206,2267033,180
3115206,2745251,180
2678816,3431440,180
2678816,993909,180
2678816,3006246,180
2678816,2267033,180
2267033,3431440,180
2267033,2823464,180
2267033,1924873,180
2267033,2981887,180
2267033,3115206,180
2267033,2550879,180
2267033,3678560,180
2267033,993909,180
2267033,2678816,180
2267033,1051993,180
2267033,3006246,180
2267033,814643,180
2267033,2745251,180
2267033,3198345,180
2267033,3644077,180
2550879,3431440,180
2550879,2823464,180
2550879,1924873,180
2550879,2981887,180
2550879,3115206,180
2550879,3678560,180
2550879,81856,180
2550879,993909,180
2550879,1051993,180
2550879,3006246,180
2550879,2267033,180
2550879,2745251,180
2550879,3198345,180
2550879,3644077,180
3678560,3431440,180
3678560,2823464,180
3678560,1924873,180
3678560,2981887,180
3678560,3115206,180
3678560,2550879,180
3678560,81856,180
3678560,993909,180
3678560,1051993,180
3678560,3006246,180
3678560,2267033,180
3678560,2745251,180
3678560,3198345,180
3678560,3644077,180
81856,3431440,180
81856,2981887,180
81856,2550879,180
81856,3678560,180
81856,1051993,180
3644077,3431440,180
3644077,2981887,180
3644077,2550879,180
3644077,3678560,180
3644077,993909,180
3644077,1051993,180
3644077,2267033,180
3644077,2745251,180
1924873,3431440,180
1924873,2981887,180
1924873,2550879,180
1924873,3678560,180
1924873,993909,180
1924873,3006246,180
1924873,2267033,180
1924873,2745251,180
3198345,3431440,180
3198345,2823464,180
3198345,2981887,180
3198345,2550879,180
3198345,3678560,180
3198345,993909,180
3198345,1051993,180
3198345,3006246,180
3198345,2267033,180
3198345,2745251,180
3431440,2823464,180
3431440,1924873,180
3431440,2981887,180
3431440,2550879,180
3431440,3678560,180
3431440,81856,180
3431440,993909,180
3431440,2678816,180
3431440,1051993,180
3431440,3006246,180
3431440,814643,180
3431440,2267033,180
3431440,2745251,180
3431440,3198345,180
3431440,3644077,180
2823464,3431440,180
2823464,2981887,180
2823464,2550879,180
2823464,3678560,180
2823464,993909,180
2823464,1051993,180
2823464,3006246,180
2823464,814643,180
2823464,2267033,180
2823464,2745251,180
2823464,3198345,180
2981887,3431440,180
2981887,2823464,180
2981887,1924873,180
2981887,2550879,180
2981887,3678560,180
2981887,81856,180
2981887,993909,180
2981887,1051993,180
2981887,3006246,180
2981887,2267033,180
2981887,2745251,180
2981887,3198345,180
2981887,3644077,180
993909,3431440,180
993909,2823464,180
993909,1924873,180
993909,2981887,180
993909,3115206,180
993909,2550879,180
993909,3678560,180
993909,2678816,180
993909,1051993,180
993909,3006246,180
993909,814643,180
993909,2267033,180
993909,2745251,180
993909,3198345,180
993909,3644077,180
1051993,3431440,180
1051993,2823464,180
1051993,2981887,180
1051993,3115206,180
1051993,2550879,180
1051993,3678560,180
1051993,81856,180
1051993,993909,180
1051993,3006246,180
1051993,2267033,180
1051993,2745251,180
1051993,23106,180
1051993,3198345,180
1051993,3644077,180
2745251,3431440,180
2745251,2823464,180
2745251,1924873,180
2745251,2981887,180
2745251,3115206,180
2745251,2550879,180
2745251,3678560,180
2745251,993909,180
2745251,1051993,180
2745251,3006246,180
2745251,814643,180
2745251,2267033,180
2745251,3198345,180
2745251,3644077,180
346585,383687,190
346585,797661,190
346585,3378893,190
346585,286012,190
346585,2635978,190
346585,3948413,190
346585,3943102,190
346585,200827,190
346585,2875478,190
346585,168755,190
346585,601123,190
346585,257951,190
346585,621864,190
346585,1425279,190
257951,383687,190
257951,797661,190
257951,3378893,190
257951,2635978,190
257951,3948413,190
257951,3943102,190
257951,1010847,190
257951,200827,190
257951,294916,190
257951,2875478,190
257951,346585,190
257951,168755,190
257951,96992,190
257951,621864,190
2635978,383687,190
2635978,797661,190
2635978,3378893,190
2635978,286012,190
2635978,3948413,190
2635978,3943102,190
2635978,200827,190
2635978,2875478,190
2635978,346585,190
2635978,101551,190
2635978,168755,190
2635978,257951,190
2635978,621864,190
2635978,1425279,190
3948413,383687,190
3948413,797661,190
3948413,3378893,190
3948413,286012,190
3948413,2635978,190
3948413,3943102,190
3948413,200827,190
3948413,2875478,190
3948413,346585,190
3948413,101551,190
3948413,168755,190
3948413,257951,190
3948413,621864,190
3948413,1425279,190
200827,383687,190
200827,797661,190
200827,3378893,190
200827,286012,190
200827,2635978,190
200827,3948413,190
200827,3943102,190
200827,2875478,190
200827,346585,190
200827,101551,190
200827,168755,190
200827,601123,190
200827,257951,190
200827,621864,190
200827,1425279,190
294916,1010847,190
294916,257951,190
294916,96992,190
601123,797661,190
601123,3378893,190
601123,3943102,190
601123,200827,190
601123,346585,190
601123,621864,190
3943102,383687,190
3943102,797661,190
3943102,3378893,190
3943102,286012,190
3943102,2635978,190
3943102,3948413,190
3943102,200827,190
3943102,2875478,190
3943102,346585,190
3943102,168755,190
3943102,601123,190
3943102,257951,190
3943102,621864,190
3943102,1425279,190
168755,383687,190
168755,797661,190
168755,3378893,190
168755,2635978,190
168755,3948413,190
168755,3943102,190
168755,200827,190
168755,2875478,190
168755,346585,190
168755,257951,190
168755,621864,190
96992,1010847,190
96992,294916,190
96992,257951,190
797661,383687,190
797661,3378893,190
797661,286012,190
797661,2635978,190
797661,3948413,190
797661,3943102,190
797661,200827,190
797661,2875478,190
797661,346585,190
797661,101551,190
797661,168755,190
797661,601123,190
797661,257951,190
797661,621864,190
3378893,383687,190
3378893,797661,190
3378893,286012,190
3378893,2635978,190
3378893,3948413,190
3378893,3943102,190
3378893,200827,190
3378893,2875478,190
3378893,346585,190
3378893,101551,190
3378893,168755,190
3378893,601123,190
3378893,257951,190
3378893,621864,190
3378893,1425279,190
286012,383687,190
286012,797661,190
286012,3378893,190
286012,2635978,190
286012,3948413,190
286012,3943102,190
286012,200827,190
286012,346585,190
286012,621864,190
1425279,3378893,190
1425279,2635978,190
1425279,3948413,190
1425279,3943102,190
1425279,200827,190
1425279,346585,190
1425279,621864,190
1010847,294916,190
1010847,257951,190
1010847,96992,190
2875478,383687,190
2875478,797661,190
2875478,3378893,190
2875478,2635978,190
2875478,3948413,190
2875478,3943102,190
2875478,200827,190
2875478,346585,190
2875478,168755,190
2875478,257951,190
2875478,621864,190
101551,383687,190
101551,797661,190
101551,3378893,190
101551,2635978,190
101551,3948413,190
101551,200827,190
621864,383687,190
621864,797661,190
621864,3378893,190
621864,286012,190
621864,2635978,190
621864,3948413,190
621864,3943102,190
621864,200827,190
621864,2875478,190
621864,346585,190
621864,168755,190
621864,601123,190
621864,257951,190
621864,1425279,190
383687,797661,190
383687,3378893,190
383687,286012,190
383687,2635978,190
383687,3948413,190
383687,3943102,190
383687,200827,190
383687,2875478,190
383687,346585,190
383687,101551,190
383687,168755,190
383687,257951,190
383687,621864,190
446760,1760039,190
446760,3008692,190
446760,6162,190
446760,2108833,190
446760,254395,190
446760,1824650,190
446760,2872856,190
446760,1179641,190
446760,2639594,190
446760,2164781,190
446760,1227636,190
446760,2517625,190
446760,1778587,190
446760,3424760,190
446760,1977084,190
446760,605708,190
446760,3199607,190
2517625,1760039,190
2517625,3008692,190
2517625,6162,190
2517625,446760,190
2517625,2108833,190
2517625,254395,190
2517625,1824650,190
2517625,2872856,190
2517625,1179641,190
2517625,2639594,190
2517625,2164781,190
2517625,1227636,190
2517625,1778587,190
2517625,3424760,190
2517625,1977084,190
2517625,3199607,190
1760039,3008692,190
1760039,6162,190
1760039,446760,190
1760039,2108833,190
1760039,254395,190
1760039,1824650,190
1760039,2872856,190
1760039,1179641,190
1760039,2639594,190
1760039,2164781,190
1760039,1227636,190
1760039,2517625,190
1760039,1778587,190
1760039,3424760,190
1760039,1977084,190
1760039,3199607,190
2872856,1760039,190
2872856,3008692,190
2872856,6162,190
2872856,446760,190
2872856,2108833,190
2872856,254395,190
2872856,1824650,190
2872856,1179641,190
2872856,2639594,190
2872856,2164781,190
2872856,1227636,190
2872856,2517625,190
2872856,1778587,190
2872856,3424760,190
2872856,1977084,190
2872856,3199607,190
2164781,1760039,190
2164781,3008692,190
2164781,6162,190
2164781,446760,190
2164781,2108833,190
2164781,254395,190
2164781,1824650,190
2164781,2872856,190
2164781,1179641,190
2164781,2639594,190
2164781,1227636,190
2164781,2517625,190
2164781,1778587,190
2164781,3424760,190
2164781,1977084,190
2164781,3199607,190
1977084,1760039,190
1977084,3008692,190
1977084,6162,190
1977084,446760,190
1977084,2108833,190
1977084,254395,190
1977084,1824650,190
1977084,2872856,190
1977084,1179641,190
1977084,2639594,190
1977084,2164781,190
1977084,1227636,190
1977084,2517625,190
1977084,1778587,190
1977084,3424760,190
1977084,3199607,190
3658091,1179641,190
254395,1760039,190
254395,3008692,190
254395,6162,190
254395,446760,190
254395,2108833,190
254395,1824650,190
254395,2872856,190
254395,1179641,190
254395,2639594,190
254395,2164781,190
254395,1227636,190
254395,2517625,190
254395,1778587,190
254395,3424760,190
254395,1977084,190
254395,3199607,190
1824650,1760039,190
1824650,3008692,190
1824650,6162,190
1824650,446760,190
1824650,2108833,190
1824650,254395,190
1824650,2872856,190
1824650,1179641,190
1824650,2639594,190
1824650,2164781,190
1824650,1227636,190
1824650,2517625,190
1824650,1778587,190
1824650,3424760,190
1824650,1977084,190
1824650,3199607,190
6162,1760039,190
6162,3008692,190
6162,446760,190
6162,2108833,190
6162,254395,190
6162,1824650,190
6162,2872856,190
6162,1179641,190
6162,2639594,190
6162,2164781,190
6162,1227636,190
6162,2517625,190
6162,1778587,190
6162,3424760,190
6162,1977084,190
6162,3199607,190
2639594,1760039,190
2639594,3008692,190
2639594,6162,190
2639594,446760,190
2639594,2108833,190
2639594,254395,190
2639594,1824650,190
2639594,2872856,190
2639594,1179641,190
2639594,2164781,190
2639594,1227636,190
2639594,2517625,190
2639594,1778587,190
2639594,3424760,190
2639594,1977084,190
2639594,3199607,190
1227636,1760039,190
1227636,3008692,190
1227636,6162,190
1227636,446760,190
1227636,2108833,190
1227636,254395,190
1227636,1824650,190
1227636,2872856,190
1227636,1179641,190
1227636,2639594,190
1227636,2164781,190
1227636,2517625,190
1227636,1778587,190
1227636,3424760,190
1227636,1977084,190
1227636,3199607,190
1778587,1760039,190
1778587,3008692,190
1778587,6162,190
1778587,446760,190
1778587,2108833,190
1778587,254395,190
1778587,1824650,190
1778587,2872856,190
1778587,1179641,190
1778587,2639594,190
1778587,2164781,190
1778587,1227636,190
1778587,2517625,190
1778587,3424760,190
1778587,1977084,190
1778587,3199607,190
3424760,1760039,190
3424760,3008692,190
3424760,6162,190
3424760,446760,190
3424760,2108833,190
3424760,254395,190
3424760,1824650,190
3424760,2872856,190
3424760,1179641,190
3424760,2639594,190
3424760,2164781,190
3424760,1227636,190
3424760,2517625,190
3424760,1778587,190
3424760,1977084,190
3424760,3199607,190
605708,446760,190
3008692,1760039,190
3008692,6162,190
3008692,446760,190
3008692,2108833,190
3008692,254395,190
3008692,1824650,190
3008692,2872856,190
3008692,1179641,190
3008692,2639594,190
3008692,2164781,190
3008692,1227636,190
3008692,2517625,190
3008692,1778587,190
3008692,3424760,190
3008692,1977084,190
3008692,3199607,190
2108833,1760039,190
2108833,3008692,190
2108833,6162,190
2108833,446760,190
2108833,254395,190
2108833,1824650,190
2108833,2872856,190
2108833,1179641,190
2108833,2639594,190
2108833,2164781,190
2108833,1227636,190
2108833,2517625,190
2108833,1778587,190
2108833,3424760,190
2108833,1977084,190
2108833,3199607,190
1179641,1760039,190
1179641,3008692,190
1179641,6162,190
1179641,446760,190
1179641,2108833,190
1179641,254395,190
1179641,1824650,190
1179641,2872856,190
1179641,2639594,190
1179641,2164781,190
1179641,1227636,190
1179641,2517625,190
1179641,1778587,190
1179641,3424760,190
1179641,1977084,190
1179641,3658091,190
1179641,3199607,190
3199607,1760039,190
3199607,3008692,190
3199607,6162,190
3199607,446760,190
3199607,2108833,190
3199607,254395,190
3199607,1824650,190
3199607,2872856,190
3199607,1179641,190
3199607,2639594,190
3199607,2164781,190
3199607,1227636,190
3199607,2517625,190
3199607,1778587,190
3199607,3424760,190
3199607,1977084,190
1704249,2548141,190
1704249,2311949,190
1704249,3884407,190
4142478,2548141,190
