node,Louvain,size
1994658,364957197,6
3383486,389051988,3
803165,401686965,23
803165,401686965,23
3088032,309426005,1
4198197,345100848,1
1988074,392242049,4
2117383,347137677,6
3460119,391219704,24
3460119,391219704,24
4088600,348171222,7
1176393,354420946,2
3455883,338720963,7
3535218,401686965,23
3535218,401686965,23
2354463,332460814,3
3536510,353493926,7
446342,349200332,1
3930533,362860339,10
2239404,349283557,2
3302648,348185504,3
2056969,359784316,4
1677446,401686965,23
1677446,401686965,23
1584192,359740090,2
1111415,345011898,2
1811416,353409209,2
4039701,333558164,5
896840,363968060,22
896840,363968060,22
1504269,363883150,25
1504269,363883150,25
498492,348219559,2
2107492,339758024,5
252402,401728106,10
2760409,339777585,3
3345901,384947061,3
1416847,353388643,3
3756727,332509681,2
4231874,309339842,4
3946379,303089477,9
1792830,338777997,2
384302,363900844,5
4038289,349301481,1
1051481,338796880,4
4005643,346139754,8
289186,335553353,7
2928881,389137833,5
2337170,401686965,23
2337170,401686965,23
414992,343943919,3
2011111,384948265,4
445210,337729327,5
2242503,363968060,22
2242503,363968060,22
1045311,348245002,5
1000551,401645035,7
1694381,347199796,8
170035,335608529,2
3184737,327219046,3
2281760,303123203,4
3987989,359788267,12
2527256,303145927,6
1029019,343971332,4
3412127,339794994,7
3491643,352450791,5
1352471,294705198,1
667473,327219046,3
2298404,391219704,24
2298404,391219704,24
1705304,348231395,5
3373068,363968060,22
3373068,363968060,22
1369150,401622368,5
992140,343955771,3
2284837,363883150,25
2284837,363883150,25
2301288,303121220,1
2794688,356588526,4
3609850,391219704,24
3609850,391219704,24
1670875,327207969,2
1873619,401686965,23
1873619,401686965,23
1977514,363986522,3
2605481,335638725,1
3012523,339828288,7
3396287,308410814,10
1052260,303142213,7
3173803,294660552,5
750695,327233957,7
3667700,392298598,2
3143369,401606344,3
1942163,352404976,3
4190443,308410814,10
897394,354477532,6
239348,384890923,5
481555,401645035,7
2563111,327247466,2
3436648,294726398,7
1362238,332453395,5
3779155,345070451,5
1736568,391177959,3
2323506,308410814,10
523075,356547977,8
2954977,363968060,22
2954977,363968060,22
1413220,335642908,1
598437,303079358,5
2016564,362909000,10
1675614,339824721,8
3743748,384929123,2
1221101,350224900,4
1190654,294725964,6
2528148,401686965,23
2528148,401686965,23
2839981,392264836,9
2443759,345068485,8
3107911,338803024,1
813656,343972124,1
298328,348250828,6
335987,401712099,4
671248,345078900,10
654912,343968607,5
434271,348154435,6
79632,308358537,8
877146,348176642,3
1581181,352356884,2
1541506,354537688,5
562128,356618619,5
546881,356618827,4
203022,354448210,6
238977,391213956,5
1114975,343963723,5
1108499,356534012,4
615586,352331577,2
2022227,354541916,2
1878840,392229274,4
1883361,392235429,6
2734916,308326522,4
2679941,294751567,1
1020161,333506723,3
1008969,346030280,7
952593,349290319,3
1292735,354545529,5
1282113,391175694,7
2306447,347189999,5
2325169,344035572,4
1495190,364970659,2
1477462,309404539,2
1471729,347102511,5
1489794,353499706,4
1457364,337645527,8
1758514,345037968,4
2181274,338698983,4
2180109,365022307,2
2624936,346110894,3
3255129,347126297,8
3957442,356530483,8
3950249,337699864,5
3888416,309337397,4
2891295,353413346,3
3846486,337757632,3
4242055,362843181,1
4189786,337648298,4
3603926,339858194,4
3542925,347080582,5
3542925,347080582,5
3790540,333495038,5
3757763,362911037,6
3736162,352397108,8
3706721,392248462,5
3682748,363926085,7
3677711,363944910,5
410716,392278853,3
4101744,337649307,3
4090207,356559873,1
4090207,356559873,1
3981265,347109101,4
182494,348166340,4
171188,362850608,5
105504,364964837,4
79097,333574965,5
13166,335638978,2
8023,356548671,2
285196,401605405,5
232759,349249628,4
571222,354531564,3
561766,346104114,7
757112,356608141,1
722123,337719752,8
944058,308361160,2
842337,401644485,10
1641910,391174571,1
1649850,333554135,1
1646134,332524110,6
1646134,332524110,6
1383410,349300966,5
2213043,352447725,5
2156229,335589103,3
2140313,338809635,8
1918141,359745712,5
1849457,339869188,1
1843876,350261202,2
1824408,356633684,8
2892447,350256861,8
2872859,345058557,5
2828892,348181403,5
2932518,359785381,5
2370805,353420204,6
1374060,337653416,6
1374060,337653416,6
1337741,309363738,6
1372527,391219704,24
1372527,391219704,24
2775229,384876086,7
2746120,363875006,4
2781919,356625455,6
2094387,389098606,5
3367372,364916498,3
3350860,346156412,7
3320640,392285375,6
2616205,384828650,3
2445926,352343580,5
2422015,327183794,8
3071085,401679781,3
3047163,303155637,4
2993635,363956102,5
3230213,332491378,5
3113733,309389129,8
3845896,353416173,7
4080666,352450181,4
4030272,333470553,2
3813317,347189417,4
3700573,347092647,8
3670363,362936237,7
3556335,359784274,3
4161511,389077503,8
296455,356547590,1
885567,294721293,3
830952,335560641,10
802327,391169253,2
801272,392192802,2
796098,294685032,2
772131,384921492,6
767175,309401749,12
1633408,384856305,9
1598369,392214763,4
1625764,389028460,4
613360,338797333,2
549949,364960195,6
593215,332418188,3
491793,350335592,8
1491723,350237594,6
1463540,343995202,7
1459439,349231481,8
2072975,389070169,4
1167052,345060556,3
1190155,335604031,3
1158648,340818639,5
1198963,337707693,10
1524971,294743075,3
2203213,356591807,1
2155174,338803804,5
2618854,401687192,9
2738385,347115328,2
1860198,392168861,1
1848671,308380777,5
1848671,308380777,5
1925437,332411222,6
3184716,353444517,5
3148395,327252522,3
1728222,347170317,5
2370577,384958906,6
2360976,349237667,7
2674085,348146192,3
3363121,401680976,8
4113907,363908064,8
3815610,309445753,4
3006632,363961338,6
2933044,333470082,1
2934885,332410731,8
3473741,391127185,1
3471916,348211368,5
3413255,354504509,7
2853637,347089428,5
2870455,392203782,1
789627,401719141,1
656388,364949173,7
3677903,392234223,4
3642472,332520223,7
205285,345026571,2
230458,346101796,7
960,391161103,7
819780,308410118,1
347421,401663281,9
1865660,349246068,2
1836924,294671496,4
4050626,353486491,3
3986791,359759490,5
1361556,346090704,2
1341985,350275013,8
608188,391126071,8
650110,333559716,8
2590626,401610938,7
1157757,340820333,4
1144827,346033311,3
1171719,335592091,4
1111854,362914120,7
2070480,365028552,5
1103636,327210454,6
3219998,327195224,2
3257819,309387192,3
1976825,389059264,8
1061852,335603358,5
1009015,391199722,8
991760,356622296,8
3653048,349298106,5
3643403,333514211,7
3624237,359677433,5
3021792,363893941,9
1596206,353415394,5
1589588,392216476,5
1589028,391166253,7
1562887,345024976,4
1808490,352402499,7
1807473,364957111,6
1801574,344013997,6
1783458,349273602,4
1808405,350330771,9
1769860,346096740,3
1716663,345099799,12
1709288,346053091,9
3745668,337724220,5
3740991,384852823,1
3703124,359734904,9
65699,356639794,6
2316656,327224542,3
2310214,359703619,5
2177519,333513538,6
2147007,333554980,8
2109911,339858731,8
318759,340798810,1
565462,346120891,5
511852,384841542,7
2712291,392246635,3
2707607,401663387,3
2703065,347185152,7
687892,347091715,2
3536218,384874236,7
3515692,294657863,9
2910713,337672737,6
1402595,335572942,7
1372388,347209189,7
1290786,346127048,3
1288723,350300955,3
1206920,308369185,3
1173434,337673261,4
1154854,308375266,1
1217418,391186560,6
3371498,345066823,4
3917139,294668488,1
3953888,337680191,5
3283583,308383995,4
3938414,309350465,7
1756321,337703312,6
1711482,327191067,1
4053549,384930275,8
4020153,359686738,6
4018749,333470927,7
3984963,362825151,1
1858195,384879716,8
1835770,401725767,1
253035,308338025,4
191866,347089040,4
190156,363900642,5
2307333,401701713,1
2299132,384875899,9
2309566,309335087,3
2293194,333562977,7
2541652,362816164,2
2536476,365004207,6
2472171,337728127,7
438191,338748118,9
1093841,340799769,2
2972065,347144763,7
2868641,294710674,3
3092258,401726877,1
1512753,339740117,4
1489921,356590340,6
1428834,340899943,3
1423327,294707363,5
913629,354487903,8
889284,391183427,3
866118,352332774,4
3605976,345078953,4
3590085,346122080,6
3619151,356609023,1
2148309,392193651,5
2148267,303104972,6
2131012,354462351,6
2128089,337672343,5
1653134,363890096,5
1607709,303158262,7
1586318,359682280,9
2633841,356523927,7
2615028,359757288,6
2584953,335591036,5
2551119,340919359,10
4035073,356643234,8
4009347,389128148,8
3372308,294739839,9
2093712,401621535,2
2089502,389074620,4
3274921,392206727,4
3272617,359751868,1
2733979,345050077,8
594649,384864241,6
4190553,332420313,1
3214114,309385206,5
3222661,339860782,2
3202224,363915715,7
3136167,344045031,4
3794248,345035882,3
3760804,303082573,9
3738294,294667183,8
3745190,401617065,8
1014287,340894247,3
400865,338805487,4
825524,294710761,1
3944600,359667728,5
1733070,332470945,1
1703971,345095154,1
1701222,392255026,9
1242891,303159140,3
1198070,356524886,2
754834,350316994,4
496392,392191567,4
495496,354453395,7
488087,354477532,6
695152,348190041,5
669239,352374053,4
1674069,327210033,7
1663523,392288845,8
1661224,332441058,4
1602240,308287877,10
114362,352408989,6
2255236,335585092,1
2222292,346148028,8
2250794,353431273,3
2225966,338703030,3
1658281,303131766,5
2172948,384887381,8
2957422,340908226,6
2953466,364987717,6
2884597,303076153,4
2381525,391147098,2
2287627,303167848,8
1533605,348248078,10
2747945,349254074,3
2721104,343978080,10
2705019,352392823,1
3411831,337708486,7
3331331,350256861,8
1330991,354454508,6
3475234,353425380,10
3891732,392221592,8
2026491,363875985,5
2038212,352392685,15
512475,363906897,6
446334,345069107,7
521530,356640366,10
2650383,337686797,5
946307,391203514,6
930408,364999762,4
910099,356589623,7
906849,363929118,10
965166,359757821,8
4135833,333570828,5
4041280,348212036,5
4033752,363927185,1
4033752,363927185,1
3086675,332509436,6
3127239,350339663,5
3027268,340863316,7
2544477,349245916,5
2538566,335607962,6
281373,337647686,7
3817484,294749599,5
3809719,308313178,9
3807409,347145165,6
3202479,335610854,5
1691886,337734051,5
1691886,337734051,5
34542,346043648,5
37762,350290567,5
1110774,352346145,6
1005755,353373280,3
3660906,337755070,5
4012716,349179264,6
1528393,294699036,7
1500702,303141333,5
1500108,348180976,4
1454401,384902731,5
1427211,333480029,5
2088986,384838174,6
180491,353437760,4
811865,364948159,5
776678,401707400,7
776402,345076603,12
731463,327220557,3
713543,339759680,3
598580,359709192,5
600166,353389218,10
600166,353389218,10
638600,356530510,5
2771629,365020189,12
2818329,344039527,9
1224584,340816850,5
1216771,332504657,5
1173938,354538307,3
2586139,294716390,12
1378597,340814372,6
3197190,363968060,22
3197190,363968060,22
1338949,346032877,6
1339000,384850140,1
3180954,354451746,3
3159696,353373342,6
3326586,389129756,8
3211659,340906107,2
3815577,338766817,7
3747944,364923911,2
1927611,337725791,7
1751227,309360504,6
315439,392285901,5
355072,332521048,3
293684,337694129,4
2407903,338761824,5
3989173,294736296,1
3964575,352389303,2
781725,365013979,8
723917,362932873,6
2519204,364937112,6
1463518,338768251,5
1452913,339856631,1
3092846,392239990,4
3031679,303080464,7
2969787,392250976,15
2866496,352370681,7
534452,344039611,4
3481829,347161512,4
3424064,309383435,5
3705101,354513404,7
3656049,337696726,8
1908325,356643999,6
3847203,384956911,5
1889961,362849000,1
1864373,349239954,4
944690,384834460,3
940239,339818018,3
4009144,337728127,7
4195381,303169103,6
4183210,354528535,5
4171098,391144629,1
4159455,303158262,7
1368764,345107027,8
1365555,346048953,8
1319432,356606651,3
1302066,340801479,10
1311938,338701900,4
1273238,343967772,6
2682104,363925581,8
2632295,354506119,8
2611037,362829716,5
671188,392289236,4
384853,327212329,3
432125,359679965,1
501868,339829138,6
376979,338750982,3
485773,354543499,11
611183,327229584,5
585557,354452071,3
571913,340908137,3
2058814,339798091,6
2037665,354499710,4
2008639,327258375,6
1103492,340904380,5
3111204,352383791,3
3066384,362888176,2
3029475,364938769,7
3054988,350226382,6
3010860,389147576,4
1804754,359664264,3
1793910,294652706,4
1722770,352434734,1
1711915,356617286,3
1711399,345076357,6
2504154,401708411,7
2181875,347158722,5
1655687,347195669,6
3277804,364925188,13
3819874,346157248,13
2978745,359694330,3
3719757,384864158,3
2938755,350275817,3
2874684,337664433,6
3717374,391154545,8
1585582,389112851,8
3667244,401703756,7
2416885,359708031,2
2368743,335579142,5
2366925,389064146,7
3372773,348165283,5
3401749,343954978,8
3322296,333478182,9
3309995,308334747,1
2834328,335548224,3
132277,401734305,9
54553,384872770,5
63980,401696295,2
311631,356563988,12
298778,340842765,2
821513,332491378,5
694019,348197855,11
977642,352379918,1
537498,339776902,7
