node,Louvain,size
2568069,321000000,230
2568069,321000000,230
803165,321000000,230
803165,321000000,230
1974646,321000000,230
1974646,321000000,230
515777,321000000,230
515777,321000000,230
2634975,321000000,230
2634975,321000000,230
3307154,321000000,230
3307154,321000000,230
3474059,321000000,230
3474059,321000000,230
2528148,321000000,230
2528148,321000000,230
1639169,321000000,230
1639169,321000000,230
3080830,321000000,230
3080830,321000000,230
2256190,321000000,230
2256190,321000000,230
1873619,321000000,230
1873619,321000000,230
2741664,321000000,230
2741664,321000000,230
1782354,321000000,230
1782354,321000000,230
1143543,321000000,230
1143543,321000000,230
3380125,321000000,230
3380125,321000000,230
2337170,321000000,230
2337170,321000000,230
963042,321000000,230
963042,321000000,230
1904884,321000000,230
1904884,321000000,230
2983812,321000000,230
2983812,321000000,230
3535218,321000000,230
3535218,321000000,230
1677446,321000000,230
1677446,321000000,230
2168448,321000000,230
2168448,321000000,230
377387,322000000,220
377387,322000000,220
3866857,322000000,220
3866857,322000000,220
2242503,322000000,220
2242503,322000000,220
3373068,322000000,220
3373068,322000000,220
1000886,322000000,220
1000886,322000000,220
2444711,322000000,220
2444711,322000000,220
2954977,322000000,220
2954977,322000000,220
3197190,322000000,220
3197190,322000000,220
4021325,322000000,220
4021325,322000000,220
1100572,322000000,220
1100572,322000000,220
2177839,322000000,220
2177839,322000000,220
4184965,322000000,220
4184965,322000000,220
2079856,322000000,220
2079856,322000000,220
2736525,322000000,220
2736525,322000000,220
567662,322000000,220
567662,322000000,220
1262713,322000000,220
1262713,322000000,220
3738921,322000000,220
3738921,322000000,220
2743755,322000000,220
2743755,322000000,220
3114413,322000000,220
3114413,322000000,220
896840,322000000,220
896840,322000000,220
3841597,322000000,220
3841597,322000000,220
2523239,322000000,220
2523239,322000000,220
2120198,323000000,200
2120198,323000000,200
3774597,323000000,200
3774597,323000000,200
2102397,323000000,200
2102397,323000000,200
3614076,323000000,200
3614076,323000000,200
2272743,323000000,200
2272743,323000000,200
3783737,323000000,200
3783737,323000000,200
4192625,323000000,200
4192625,323000000,200
4192852,323000000,200
4192852,323000000,200
3209101,323000000,200
3209101,323000000,200
2521618,323000000,200
2521618,323000000,200
2476077,323000000,200
2476077,323000000,200
3226930,323000000,200
3226930,323000000,200
1074688,323000000,200
1074688,323000000,200
2652682,323000000,200
2652682,323000000,200
3661661,323000000,200
3661661,323000000,200
2551697,323000000,200
2551697,323000000,200
3024069,323000000,200
3024069,323000000,200
3655642,323000000,200
3655642,323000000,200
2859748,323000000,200
2859748,323000000,200
3431959,323000000,200
3431959,323000000,200
3395254,324000000,200
3395254,324000000,200
2537147,324000000,200
2537147,324000000,200
601501,324000000,200
601501,324000000,200
3517520,324000000,200
3517520,324000000,200
2085894,324000000,200
2085894,324000000,200
3518677,324000000,200
3518677,324000000,200
1606252,324000000,200
1606252,324000000,200
517427,324000000,200
517427,324000000,200
4020681,324000000,200
4020681,324000000,200
2313557,324000000,200
2313557,324000000,200
2033469,324000000,200
2033469,324000000,200
2560098,324000000,200
2560098,324000000,200
734100,324000000,200
734100,324000000,200
3347260,324000000,200
3347260,324000000,200
4196034,324000000,200
4196034,324000000,200
2224147,324000000,200
2224147,324000000,200
376078,324000000,200
376078,324000000,200
1379991,324000000,200
1379991,324000000,200
3209898,324000000,200
3209898,324000000,200
3452410,324000000,200
3452410,324000000,200
1969427,325000000,200
1969427,325000000,200
3801352,325000000,200
3801352,325000000,200
439723,325000000,200
439723,325000000,200
3297714,325000000,200
3297714,325000000,200
1775098,325000000,200
1775098,325000000,200
1720267,325000000,200
1720267,325000000,200
2153047,325000000,200
2153047,325000000,200
3822037,325000000,200
3822037,325000000,200
3440462,325000000,200
3440462,325000000,200
2911720,325000000,200
2911720,325000000,200
2354915,325000000,200
2354915,325000000,200
2337936,325000000,200
2337936,325000000,200
3572554,325000000,200
3572554,325000000,200
292288,325000000,200
292288,325000000,200
1296560,325000000,200
1296560,325000000,200
659489,325000000,200
659489,325000000,200
3400086,325000000,200
3400086,325000000,200
3284264,325000000,200
3284264,325000000,200
3327421,325000000,200
3327421,325000000,200
3850540,325000000,200
3850540,325000000,200
4058592,326000000,200
4058592,326000000,200
3579815,326000000,200
3579815,326000000,200
964003,326000000,200
964003,326000000,200
208817,326000000,200
208817,326000000,200
543884,326000000,200
543884,326000000,200
2316707,326000000,200
2316707,326000000,200
2892490,326000000,200
2892490,326000000,200
3260003,326000000,200
3260003,326000000,200
610562,326000000,200
610562,326000000,200
476836,326000000,200
476836,326000000,200
1734228,326000000,200
1734228,326000000,200
2888248,326000000,200
2888248,326000000,200
2620149,326000000,200
2620149,326000000,200
1533579,326000000,200
1533579,326000000,200
629106,326000000,200
629106,326000000,200
554688,326000000,200
554688,326000000,200
1603970,326000000,200
1603970,326000000,200
2508880,326000000,200
2508880,326000000,200
841244,326000000,200
841244,326000000,200
2770695,326000000,200
2770695,326000000,200
1947155,327000000,200
1947155,327000000,200
1350039,327000000,200
1350039,327000000,200
2259400,327000000,200
2259400,327000000,200
2141781,327000000,200
2141781,327000000,200
3444900,327000000,200
3444900,327000000,200
1757902,327000000,200
1757902,327000000,200
3937254,327000000,200
3937254,327000000,200
2294764,327000000,200
2294764,327000000,200
1794475,327000000,200
1794475,327000000,200
1563527,327000000,200
1563527,327000000,200
3154501,327000000,200
3154501,327000000,200
897415,327000000,200
897415,327000000,200
1062887,327000000,200
1062887,327000000,200
3866996,327000000,200
3866996,327000000,200
3360075,327000000,200
3360075,327000000,200
2011480,327000000,200
2011480,327000000,200
1704090,327000000,200
1704090,327000000,200
3649315,327000000,200
3649315,327000000,200
2870943,327000000,200
2870943,327000000,200
1367553,327000000,200
1367553,327000000,200
601123,328000000,190
601123,328000000,190
797661,328000000,190
797661,328000000,190
3378893,328000000,190
3378893,328000000,190
286012,328000000,190
286012,328000000,190
101551,328000000,190
101551,328000000,190
168755,328000000,190
168755,328000000,190
1425279,328000000,190
1425279,328000000,190
200827,328000000,190
200827,328000000,190
294916,328000000,190
294916,328000000,190
2875478,328000000,190
2875478,328000000,190
96992,328000000,190
96992,328000000,190
621864,328000000,190
621864,328000000,190
1010847,328000000,190
1010847,328000000,190
3943102,328000000,190
3943102,328000000,190
2635978,328000000,190
2635978,328000000,190
3948413,328000000,190
3948413,328000000,190
383687,328000000,190
383687,328000000,190
257951,328000000,190
257951,328000000,190
346585,328000000,190
346585,328000000,190
2548141,329000000,190
2548141,329000000,190
2285958,329000000,190
2285958,329000000,190
1414546,329000000,190
1414546,329000000,190
2971062,329000000,190
2971062,329000000,190
2243317,329000000,190
2243317,329000000,190
3714940,329000000,190
3714940,329000000,190
3592114,329000000,190
3592114,329000000,190
1704249,329000000,190
1704249,329000000,190
2297414,329000000,190
2297414,329000000,190
680382,329000000,190
680382,329000000,190
2380217,329000000,190
2380217,329000000,190
1160569,329000000,190
1160569,329000000,190
3884407,329000000,190
3884407,329000000,190
1700007,329000000,190
1700007,329000000,190
4142478,329000000,190
4142478,329000000,190
2311949,329000000,190
2311949,329000000,190
1512703,329000000,190
1512703,329000000,190
2769780,329000000,190
2769780,329000000,190
2028989,329000000,190
2028989,329000000,190
2164781,330000000,190
2164781,330000000,190
2872856,330000000,190
2872856,330000000,190
605708,330000000,190
605708,330000000,190
1179641,330000000,190
1179641,330000000,190
1227636,330000000,190
1227636,330000000,190
1977084,330000000,190
1977084,330000000,190
3658091,330000000,190
3658091,330000000,190
2639594,330000000,190
2639594,330000000,190
3199607,330000000,190
3199607,330000000,190
1760039,330000000,190
1760039,330000000,190
3008692,330000000,190
3008692,330000000,190
6162,330000000,190
6162,330000000,190
2108833,330000000,190
2108833,330000000,190
446760,330000000,190
446760,330000000,190
254395,330000000,190
254395,330000000,190
1824650,330000000,190
1824650,330000000,190
2517625,330000000,190
2517625,330000000,190
1778587,330000000,190
1778587,330000000,190
3424760,330000000,190
3424760,330000000,190
834598,331000000,250
834598,331000000,250
983170,331000000,250
983170,331000000,250
2197902,331000000,250
2197902,331000000,250
807014,331000000,250
807014,331000000,250
486579,331000000,250
486579,331000000,250
404040,331000000,250
404040,331000000,250
1504269,331000000,250
1504269,331000000,250
3089178,331000000,250
3089178,331000000,250
3956127,331000000,250
3956127,331000000,250
3202064,331000000,250
3202064,331000000,250
3644607,331000000,250
3644607,331000000,250
465839,331000000,250
465839,331000000,250
3140722,331000000,250
3140722,331000000,250
3294178,331000000,250
3294178,331000000,250
1286975,331000000,250
1286975,331000000,250
3684303,331000000,250
3684303,331000000,250
1418199,331000000,250
1418199,331000000,250
2284837,331000000,250
2284837,331000000,250
328869,331000000,250
328869,331000000,250
562715,331000000,250
562715,331000000,250
2637324,331000000,250
2637324,331000000,250
1100867,331000000,250
1100867,331000000,250
3397609,331000000,250
3397609,331000000,250
529896,331000000,250
529896,331000000,250
2318666,331000000,250
2318666,331000000,250
1749837,332000000,180
1749837,332000000,180
4063778,332000000,180
4063778,332000000,180
1234423,332000000,180
1234423,332000000,180
4119458,332000000,180
4119458,332000000,180
3404938,332000000,180
3404938,332000000,180
3537824,332000000,180
3537824,332000000,180
3478171,332000000,180
3478171,332000000,180
1838877,332000000,180
1838877,332000000,180
1508198,332000000,180
1508198,332000000,180
634581,332000000,180
634581,332000000,180
1137689,332000000,180
1137689,332000000,180
3357015,332000000,180
3357015,332000000,180
642505,332000000,180
642505,332000000,180
1250696,332000000,180
1250696,332000000,180
3235578,332000000,180
3235578,332000000,180
3994109,332000000,180
3994109,332000000,180
109689,332000000,180
109689,332000000,180
1599724,332000000,180
1599724,332000000,180
1416799,333000000,180
1416799,333000000,180
2031399,333000000,180
2031399,333000000,180
3713677,333000000,180
3713677,333000000,180
1331087,333000000,180
1331087,333000000,180
1465243,333000000,180
1465243,333000000,180
3690731,333000000,180
3690731,333000000,180
129162,333000000,180
129162,333000000,180
2378106,333000000,180
2378106,333000000,180
1247488,333000000,180
1247488,333000000,180
3122710,333000000,180
3122710,333000000,180
2469459,333000000,180
2469459,333000000,180
1440332,333000000,180
1440332,333000000,180
1953780,333000000,180
1953780,333000000,180
2941608,333000000,180
2941608,333000000,180
4048270,333000000,180
4048270,333000000,180
4151395,333000000,180
4151395,333000000,180
1035222,333000000,180
1035222,333000000,180
3441118,333000000,180
3441118,333000000,180
3881231,334000000,180
3881231,334000000,180
2374505,334000000,180
2374505,334000000,180
1461601,334000000,180
1461601,334000000,180
437140,334000000,180
437140,334000000,180
2262282,334000000,180
2262282,334000000,180
925500,334000000,180
925500,334000000,180
551260,334000000,180
551260,334000000,180
4231757,334000000,180
4231757,334000000,180
1713610,334000000,180
1713610,334000000,180
2937967,334000000,180
2937967,334000000,180
109342,334000000,180
109342,334000000,180
628149,334000000,180
628149,334000000,180
2428036,334000000,180
2428036,334000000,180
807583,334000000,180
807583,334000000,180
367565,334000000,180
367565,334000000,180
42315,334000000,180
42315,334000000,180
3942980,334000000,180
3942980,334000000,180
1079580,334000000,180
1079580,334000000,180
728004,335000000,180
728004,335000000,180
1901034,335000000,180
1901034,335000000,180
1563903,335000000,180
1563903,335000000,180
3214993,335000000,180
3214993,335000000,180
1858095,335000000,180
1858095,335000000,180
2827419,335000000,180
2827419,335000000,180
1324672,335000000,180
1324672,335000000,180
2729594,335000000,180
2729594,335000000,180
2084799,335000000,180
2084799,335000000,180
1983280,335000000,180
1983280,335000000,180
1224985,335000000,180
1224985,335000000,180
3939919,335000000,180
3939919,335000000,180
1885439,335000000,180
1885439,335000000,180
2486535,335000000,180
2486535,335000000,180
2520918,335000000,180
2520918,335000000,180
1411728,335000000,180
1411728,335000000,180
2921373,335000000,180
2921373,335000000,180
2474204,335000000,180
2474204,335000000,180
2678816,336000000,180
2678816,336000000,180
3006246,336000000,180
3006246,336000000,180
814643,336000000,180
814643,336000000,180
2267033,336000000,180
2267033,336000000,180
2745251,336000000,180
2745251,336000000,180
3198345,336000000,180
3198345,336000000,180
1051993,336000000,180
1051993,336000000,180
23106,336000000,180
23106,336000000,180
993909,336000000,180
993909,336000000,180
3644077,336000000,180
3644077,336000000,180
3431440,336000000,180
3431440,336000000,180
2823464,336000000,180
2823464,336000000,180
1924873,336000000,180
1924873,336000000,180
2981887,336000000,180
2981887,336000000,180
3115206,336000000,180
3115206,336000000,180
2550879,336000000,180
2550879,336000000,180
3678560,336000000,180
3678560,336000000,180
81856,336000000,180
81856,336000000,180
2515650,337000000,180
2515650,337000000,180
2658264,337000000,180
2658264,337000000,180
